seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
5369,1711208875.2427087,1.6010282039642334,149.734,-10.172,-12.855,-0.4932,-0.2862,-0.0443,-1.758,2.209,-9.559,0.002025,-0.001329,0.000393
5370,1711208875.266287,1.6246066093444824,149.732,-10.173,-12.857,-0.4913,-0.2843,-0.0365,-1.773,2.175,-9.539,0.001202,0.00109,-0.000837
5371,1711208875.2916417,1.649961233139038,149.734,-10.173,-12.855,-0.4931,-0.2793,-0.052,-1.773,2.184,-9.573,0.001421,0.000885,3.9e-05
5372,1711208875.3162568,1.6745762825012207,149.733,-10.172,-12.854,-0.4913,-0.2823,-0.0398,-1.769,2.186,-9.563,0.002469,-0.000491,-0.001751
5373,1711208875.341301,1.6996204853057861,149.733,-10.171,-12.855,-0.4922,-0.2803,-0.0421,-1.758,2.187,-9.56,0.004015,-0.000133,0.000104
5374,1711208875.3662438,1.7245633602142334,149.735,-10.171,-12.854,-0.4922,-0.2793,-0.0399,-1.759,2.186,-9.55,0.002871,-0.000785,-0.001338
5375,1711208875.3913095,1.749629020690918,149.735,-10.171,-12.854,-0.4932,-0.2882,-0.0454,-1.756,2.17,-9.547,0.001361,0.000447,-0.000896
5376,1711208875.4162297,1.7745492458343506,149.739,-10.172,-12.854,-0.4921,-0.2754,-0.0422,-1.779,2.182,-9.558,0.001604,-0.000416,-0.00096
5377,1711208875.4445076,1.8028271198272705,149.739,-10.171,-12.852,-0.4941,-0.2862,-0.0433,-1.766,2.173,-9.542,0.001693,-0.00121,-1.6e-05
5378,1711208875.4668717,1.8251912593841553,149.737,-10.171,-12.853,-0.4903,-0.2764,-0.0387,-1.75,2.21,-9.561,0.000543,0.000425,0.000738
5379,1711208875.4925609,1.8508803844451904,149.737,-10.169,-12.852,-0.4922,-0.2783,-0.0454,-1.75,2.161,-9.576,-0.001,0.000944,0.000169
5380,1711208875.516343,1.8746626377105713,149.736,-10.17,-12.853,-0.4922,-0.2813,-0.041,-1.768,2.198,-9.559,0.000472,0.001957,8.9e-05
5381,1711208875.542437,1.900756597518921,149.734,-10.169,-12.852,-0.4913,-0.2833,-0.0431,-1.759,2.164,-9.557,0.00067,0.001744,-0.000405
5382,1711208875.5691679,1.9274873733520508,149.735,-10.168,-12.852,-0.4922,-0.2823,-0.0465,-1.757,2.182,-9.543,-0.000551,0.000473,-0.000775
5383,1711208875.5949504,1.9532699584960938,149.734,-10.169,-12.852,-0.4914,-0.2873,-0.0387,-1.738,2.189,-9.529,0.001596,-0.000754,0.000506
5384,1711208875.6166077,1.9749271869659424,149.733,-10.169,-12.852,-0.4904,-0.2814,-0.0398,-1.769,2.182,-9.569,0.002399,-0.001544,0.000493
5385,1711208875.6434915,2.0018110275268555,149.732,-10.171,-12.853,-0.4922,-0.2833,-0.0399,-1.74,2.185,-9.572,0.001476,-0.000775,-0.000993
5386,1711208875.6661367,2.024456262588501,149.731,-10.169,-12.852,-0.4922,-0.2813,-0.0432,-1.759,2.171,-9.567,-9.4e-05,0.00086,-0.000174
5387,1711208875.6922617,2.050581216812134,149.734,-10.167,-12.852,-0.4922,-0.2833,-0.0388,-1.748,2.182,-9.524,-0.0017,0.001687,2e-05
5388,1711208875.7164183,2.074737787246704,149.734,-10.167,-12.852,-0.4923,-0.2843,-0.0421,-1.763,2.191,-9.584,-0.0019,0.001586,-0.000472
5389,1711208875.74216,2.1004796028137207,149.735,-10.168,-12.852,-0.4922,-0.2833,-0.0476,-1.78,2.198,-9.557,0.000133,-0.000508,-1.2e-05
5390,1711208875.7669055,2.125225067138672,149.733,-10.169,-12.853,-0.4894,-0.2774,-0.042,-1.756,2.177,-9.541,-0.001132,0.002449,0.001035
5391,1711208875.7921863,2.150505781173706,149.733,-10.17,-12.851,-0.4912,-0.2794,-0.0475,-1.745,2.185,-9.569,-0.001057,0.00149,0.000708
5392,1711208875.8168974,2.1752169132232666,149.73,-10.17,-12.85,-0.4923,-0.2843,-0.0377,-1.748,2.196,-9.577,0.000613,0.000497,-0.00046
5393,1711208875.8489966,2.2073161602020264,149.733,-10.17,-12.847,-0.4921,-0.2774,-0.0399,-1.739,2.171,-9.588,0.002446,-0.000736,-0.000592
5394,1711208875.8668144,2.2251338958740234,149.735,-10.17,-12.847,-0.4913,-0.2813,-0.0409,-1.781,2.187,-9.554,0.000345,8.2e-05,-0.000577
5395,1711208875.8918223,2.2501418590545654,149.736,-10.171,-12.848,-0.4913,-0.2823,-0.0453,-1.756,2.186,-9.532,-0.000713,0.002837,-0.000419
5396,1711208875.916787,2.275106430053711,149.735,-10.171,-12.851,-0.4903,-0.2784,-0.0442,-1.769,2.216,-9.531,-0.001446,0.00122,-0.000106
5397,1711208875.9433658,2.301685333251953,149.734,-10.17,-12.85,-0.4912,-0.2774,-0.0421,-1.75,2.194,-9.572,0.000182,0.000653,-0.000238
5398,1711208875.9667451,2.3250646591186523,149.732,-10.17,-12.849,-0.4923,-0.2853,-0.0366,-1.771,2.16,-9.571,-0.000671,0.000783,-0.000387
5399,1711208875.994547,2.3528664112091064,149.73,-10.171,-12.849,-0.4913,-0.2833,-0.042,-1.775,2.169,-9.526,-0.002474,0.001212,-0.000683
5400,1711208876.0169044,2.3752238750457764,149.728,-10.171,-12.849,-0.4923,-0.2853,-0.0377,-1.768,2.213,-9.534,-0.002161,0.002304,9.6e-05
5401,1711208876.0432847,2.401604175567627,149.729,-10.171,-12.85,-0.4894,-0.2804,-0.043,-1.758,2.174,-9.527,-0.000201,-0.000294,-0.000437
5402,1711208876.0670793,2.425398826599121,149.728,-10.17,-12.85,-0.4914,-0.2873,-0.0387,-1.745,2.181,-9.572,0.000706,-0.000389,-0.000221
5403,1711208876.0925317,2.4508512020111084,149.726,-10.171,-12.849,-0.4905,-0.2903,-0.0419,-1.778,2.171,-9.554,0.002436,-0.000546,0.000571
5404,1711208876.1170328,2.4753522872924805,149.723,-10.172,-12.85,-0.4894,-0.2794,-0.0376,-1.777,2.185,-9.552,-2.1e-05,0.000446,-0.001414
5405,1711208876.1420352,2.500354766845703,149.722,-10.172,-12.849,-0.4904,-0.2853,-0.0419,-1.738,2.195,-9.563,0.002217,0.000657,-0.000479
5406,1711208876.16658,2.524899482727051,149.72,-10.171,-12.85,-0.4905,-0.2883,-0.0408,-1.729,2.179,-9.551,0.001181,-0.00064,-0.001144
5407,1711208876.1940167,2.5523362159729004,149.717,-10.171,-12.851,-0.4914,-0.2883,-0.042,-1.792,2.182,-9.516,0.001231,-0.001386,-0.000688
5408,1711208876.2169282,2.5752477645874023,149.718,-10.172,-12.852,-0.4895,-0.2824,-0.0375,-1.768,2.175,-9.541,-0.000427,0.000329,0.001139
5409,1711208876.2435472,2.6018667221069336,149.719,-10.173,-12.852,-0.4913,-0.2843,-0.0442,-1.76,2.185,-9.535,-0.000528,0.000885,-0.000251
5410,1711208876.2665286,2.6248481273651123,149.718,-10.173,-12.852,-0.4922,-0.2833,-0.0443,-1.755,2.191,-9.569,0.001609,-0.00131,0.001185
5411,1711208876.2917323,2.6500518321990967,149.715,-10.171,-12.852,-0.4904,-0.2823,-0.0387,-1.75,2.184,-9.551,-0.000301,0.000856,0.001223
5412,1711208876.3169086,2.6752281188964844,149.713,-10.172,-12.854,-0.4913,-0.2843,-0.0398,-1.764,2.194,-9.546,-0.001536,-0.000425,0.00036
5413,1711208876.3423986,2.7007181644439697,149.714,-10.173,-12.856,-0.4914,-0.2893,-0.0398,-1.762,2.184,-9.515,-2.8e-05,0.001189,0.000608
5414,1711208876.3668458,2.725165367126465,149.711,-10.174,-12.854,-0.4913,-0.2813,-0.0398,-1.763,2.172,-9.547,0.002227,-0.000564,-0.000349
5415,1711208876.3929262,2.7512457370758057,149.712,-10.173,-12.853,-0.4895,-0.2834,-0.0397,-1.769,2.157,-9.549,0.001137,-0.000852,0.001056
5416,1711208876.4167452,2.775064706802368,149.709,-10.172,-12.852,-0.4904,-0.2843,-0.0387,-1.742,2.191,-9.539,0.000283,-0.000835,-0.000433
5417,1711208876.4419136,2.8002331256866455,149.709,-10.172,-12.855,-0.4904,-0.2843,-0.0419,-1.771,2.205,-9.546,0.000291,0.000117,0.000513
5418,1711208876.4664676,2.824787139892578,149.708,-10.172,-12.857,-0.4895,-0.2834,-0.0353,-1.757,2.201,-9.543,0.000528,0.001219,5e-06
5419,1711208876.4916646,2.8499841690063477,149.71,-10.173,-12.858,-0.4941,-0.2823,-0.04,-1.763,2.177,-9.554,-0.000313,-4.5e-05,0.000711
5420,1711208876.5167935,2.875113010406494,149.709,-10.171,-12.856,-0.4932,-0.2833,-0.0421,-1.755,2.173,-9.536,-0.001491,0.001417,0.000415
5421,1711208876.5416045,2.8999240398406982,149.707,-10.172,-12.856,-0.4904,-0.2814,-0.0409,-1.746,2.204,-9.553,-0.000487,0.001486,0.000288
5422,1711208876.5664673,2.9247868061065674,149.705,-10.171,-12.858,-0.4876,-0.2804,-0.0374,-1.78,2.189,-9.559,-9.9e-05,0.000485,-0.000259
5423,1711208876.5915542,2.949873685836792,149.705,-10.172,-12.859,-0.4912,-0.2794,-0.0432,-1.75,2.206,-9.556,-0.000782,0.000753,0.000907
5424,1711208876.6166644,2.9749839305877686,149.706,-10.173,-12.862,-0.4923,-0.2853,-0.041,-1.766,2.205,-9.545,0.000515,-1.5e-05,-0.000933
5425,1711208876.641911,3.000230550765991,149.705,-10.172,-12.861,-0.4931,-0.2823,-0.0432,-1.77,2.162,-9.541,-0.003039,0.000675,0.001656
5426,1711208876.6664014,3.0247209072113037,149.703,-10.173,-12.861,-0.4895,-0.2834,-0.0408,-1.744,2.193,-9.555,0.000207,0.00013,0.000455
5427,1711208876.6915689,3.0498883724212646,149.705,-10.173,-12.86,-0.4941,-0.2832,-0.0455,-1.77,2.187,-9.56,0.000822,0.000398,0.00027
5428,1711208876.7164302,3.074749708175659,149.705,-10.175,-12.861,-0.4894,-0.2824,-0.0397,-1.756,2.193,-9.564,0.002433,-0.000642,-0.000999
5429,1711208876.7414606,3.0997800827026367,149.705,-10.175,-12.861,-0.4903,-0.2804,-0.042,-1.774,2.168,-9.543,0.00053,-0.000248,0.000905
5430,1711208876.7666137,3.1249332427978516,149.707,-10.175,-12.86,-0.4904,-0.2863,-0.0485,-1.747,2.168,-9.589,-9.3e-05,-2e-06,-0.000136
5431,1711208876.7916734,3.1499929428100586,149.704,-10.176,-12.859,-0.4922,-0.2793,-0.0377,-1.765,2.172,-9.549,0.001435,-0.000526,2e-06
5432,1711208876.817014,3.1753334999084473,149.706,-10.177,-12.859,-0.4885,-0.2804,-0.0364,-1.789,2.204,-9.547,0.002075,0.000508,-0.00046
5433,1711208876.8413248,3.1996443271636963,149.703,-10.176,-12.86,-0.4895,-0.2834,-0.043,-1.751,2.184,-9.555,0.000317,-0.000614,0.00135
5434,1711208876.866645,3.2249646186828613,149.702,-10.174,-12.861,-0.4902,-0.2724,-0.0388,-1.74,2.187,-9.552,0.000747,0.000114,-0.000742
5435,1711208876.8914654,3.2497849464416504,149.703,-10.173,-12.86,-0.4904,-0.2863,-0.0485,-1.737,2.17,-9.542,0.000339,0.001175,-0.000248
5436,1711208876.9162998,3.2746193408966064,149.704,-10.172,-12.859,-0.4903,-0.2784,-0.0398,-1.767,2.202,-9.581,-0.000109,0.00034,0.000748
5437,1711208876.9432352,3.3015546798706055,149.704,-10.174,-12.859,-0.4923,-0.2882,-0.0376,-1.791,2.182,-9.544,0.001514,-0.000994,-8.4e-05
5438,1711208876.9664407,3.3247601985931396,149.701,-10.172,-12.859,-0.4904,-0.2853,-0.0375,-1.759,2.187,-9.507,-0.000636,0.002245,0.000523
5439,1711208876.991597,3.349916458129883,149.701,-10.171,-12.858,-0.4914,-0.2873,-0.0398,-1.734,2.162,-9.592,0.000891,0.000422,0.000858
5440,1711208877.0162663,3.3745858669281006,149.701,-10.17,-12.856,-0.4903,-0.2794,-0.0409,-1.746,2.201,-9.569,-0.001197,0.000489,0.000908
5441,1711208877.042087,3.4004065990448,149.7,-10.17,-12.857,-0.4932,-0.2872,-0.041,-1.802,2.199,-9.545,-0.000893,0.001408,-0.000942
5442,1711208877.0662327,3.4245522022247314,149.7,-10.171,-12.858,-0.4913,-0.2853,-0.0409,-1.783,2.167,-9.548,0.00083,-2.7e-05,-0.000574
5443,1711208877.091358,3.4496774673461914,149.699,-10.171,-12.857,-0.4922,-0.2833,-0.0388,-1.757,2.172,-9.565,-0.000721,-0.000499,2.3e-05
5444,1711208877.1162095,3.4745290279388428,149.699,-10.171,-12.855,-0.4968,-0.2812,-0.0424,-1.755,2.17,-9.557,0.001263,8.9e-05,0.000381
5445,1711208877.1428342,3.5011537075042725,149.699,-10.17,-12.856,-0.495,-0.2852,-0.0422,-1.774,2.194,-9.568,-0.00028,0.000763,-0.000283
5446,1711208877.1662061,3.5245256423950195,149.699,-10.172,-12.857,-0.4913,-0.2843,-0.0409,-1.771,2.195,-9.566,0.001701,0.000896,-0.000309
5447,1711208877.1920123,3.5503318309783936,149.697,-10.172,-12.858,-0.4894,-0.2804,-0.0408,-1.773,2.185,-9.514,-0.000495,-0.000389,-0.000601
5448,1711208877.2163937,3.5747132301330566,149.697,-10.172,-12.858,-0.4931,-0.2823,-0.0421,-1.732,2.191,-9.526,0.001373,0.00158,-5.8e-05
5449,1711208877.242374,3.600693464279175,149.696,-10.17,-12.856,-0.4932,-0.2843,-0.0432,-1.749,2.178,-9.526,-0.000263,-0.001454,0.000479
5450,1711208877.2669399,3.6252593994140625,149.698,-10.169,-12.857,-0.4913,-0.2813,-0.0409,-1.777,2.179,-9.546,-0.002762,-0.000373,-0.000921
5451,1711208877.2924423,3.650761842727661,149.699,-10.171,-12.856,-0.4941,-0.2823,-0.0389,-1.771,2.187,-9.527,0.00062,0.000853,0.000274
