seq,stamp,elapsed_time,yaw,pitch,roll,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x_corr,mag_y_corr,mag_z_corr
5004,1711303270.47676,87.2494077682495,131.219,1.786,-3.253,-0.018,-0.0383,-0.1543,0.18,-0.12,-10.083,0.011396,0.012095,-0.248194,-0.160473467006491,-0.107723035312333,-0.125126853576506
5005,1711303270.50189,87.2745311260223,130.863,1.783,-3.245,-0.0152,-0.0374,-0.1476,0.256,0.157,-10.061,0.014659,0.013612,-0.248368,-0.157673467006491,-0.106823035312333,-0.118426853576506
5006,1711303270.52709,87.2997355461121,130.509,1.781,-3.242,-0.0142,-0.0344,-0.1497,0.195,0.258,-9.816,0.004275,0.012069,-0.247174,-0.156673467006491,-0.103823035312333,-0.120526853576506
5007,1711303270.55279,87.3254306316376,130.156,1.779,-3.24,-0.0132,-0.0315,-0.1552,0.258,0.013,-10.074,0.003493,0.013227,-0.245836,-0.155673467006491,-0.100923035312333,-0.126026853576506
5008,1711303270.57695,87.3495976924896,129.804,1.776,-3.237,-0.0134,-0.0424,-0.1529,0.198,0.192,-9.952,0.005423,0.011268,-0.245436,-0.155873467006491,-0.111823035312333,-0.123726853576506
5009,1711303270.60319,87.3758296966553,129.452,1.775,-3.229,-0.0125,-0.0434,-0.1528,0.171,0.133,-9.762,0.011613,0.013152,-0.244817,-0.154973467006491,-0.112823035312333,-0.123626853576506
5010,1711303270.62697,87.3996093273163,129.102,1.774,-3.213,-0.0116,-0.0444,-0.1505,0.283,0.035,-10.085,0.017465,0.013914,-0.244952,-0.154073467006491,-0.113823035312333,-0.121326853576506
5011,1711303270.65303,87.4256763458252,128.751,1.775,-3.187,-0.0097,-0.0454,-0.1537,0.256,0.025,-9.886,0.024291,0.01457,-0.245158,-0.152173467006491,-0.114823035312333,-0.124526853576506
5012,1711303270.67739,87.4500353336334,128.399,1.778,-3.162,-0.0088,-0.0444,-0.1547,0.262,0.12,-9.976,0.026016,0.015975,-0.245682,-0.151273467006491,-0.113823035312333,-0.125526853576506
5013,1711303270.7028,87.4754462242126,128.046,1.782,-3.14,-0.0088,-0.0454,-0.1547,0.226,0.224,-9.75,0.021899,0.017958,-0.247084,-0.151273467006491,-0.114823035312333,-0.125526853576506
5014,1711303270.72775,87.500391960144,127.694,1.788,-3.129,-0.0098,-0.0513,-0.1613,0.302,0.021,-10.135,0.013702,0.019503,-0.245962,-0.152273467006491,-0.120723035312333,-0.132126853576506
5015,1711303270.75266,87.5253086090088,127.342,1.795,-3.123,-0.0098,-0.0474,-0.1537,0.284,-0.153,-9.982,0.007576,0.018812,-0.244584,-0.152273467006491,-0.116823035312333,-0.124526853576506
5016,1711303270.7778,87.5504419803619,126.99,1.804,-3.12,-0.0089,-0.0494,-0.1547,0.211,0.05,-9.817,0.010196,0.020217,-0.245164,-0.151373467006491,-0.118823035312333,-0.125526853576506
5017,1711303270.80273,87.5753767490387,126.64,1.812,-3.113,-0.007,-0.0465,-0.1568,0.339,-0.13,-9.962,0.013509,0.017891,-0.244022,-0.149473467006491,-0.115923035312333,-0.127626853576506
5018,1711303270.82749,87.6001305580139,126.29,1.817,-3.105,-0.0052,-0.0525,-0.1566,0.293,-0.097,-9.98,0.00983,0.018248,-0.243993,-0.147673467006491,-0.121923035312333,-0.127426853576506
5019,1711303270.85264,87.6252880096436,125.938,1.82,-3.097,-0.0043,-0.0525,-0.1555,0.244,0.051,-9.975,0.009679,0.01384,-0.245952,-0.146773467006491,-0.121923035312333,-0.126326853576506
5020,1711303270.87753,87.6501758098602,125.586,1.82,-3.093,-0.0052,-0.0495,-0.1544,0.221,0.142,-9.746,0.0075,0.012349,-0.245443,-0.147673467006491,-0.118923035312333,-0.125226853576506
5021,1711303270.90273,87.675369977951,125.234,1.818,-3.09,-0.0023,-0.0426,-0.1554,0.359,-0.067,-10.134,0.006719,0.011911,-0.246021,-0.144773467006491,-0.112023035312333,-0.126226853576506
5022,1711303270.9276,87.7002391815186,124.879,1.814,-3.081,-0.0043,-0.0525,-0.162,0.219,0.066,-9.813,0.006588,0.012268,-0.24784,-0.146773467006491,-0.121923035312333,-0.132826853576506
5023,1711303270.95254,87.7251887321472,124.524,1.81,-3.072,-0.0015,-0.0506,-0.1531,0.295,0.087,-9.944,0.010045,0.010305,-0.247319,-0.143973467006491,-0.120023035312333,-0.123926853576506
5024,1711303270.97734,87.749988079071,124.169,1.809,-3.064,-0.0025,-0.0565,-0.1531,0.268,0.163,-9.702,0.010357,0.012641,-0.248135,-0.144973467006491,-0.125923035312333,-0.123926853576506
5025,1711303271.00249,87.7751348018646,123.814,1.808,-3.059,0.0012,-0.0556,-0.1584,0.314,-0.015,-10.055,0.010779,0.013012,-0.247923,-0.141273467006491,-0.125023035312333,-0.129226853576506
5026,1711303271.02748,87.8001220226288,123.459,1.807,-3.05,0.0022,-0.0556,-0.1583,0.25,-0.028,-9.862,0.012964,0.014057,-0.248231,-0.140273467006491,-0.125023035312333,-0.129126853576506
5027,1711303271.05247,87.8251111507416,123.104,1.805,-3.044,0.0021,-0.0576,-0.1528,0.317,0.119,-9.871,0.012424,0.012969,-0.249585,-0.140373467006491,-0.127023035312333,-0.123626853576506
5028,1711303271.07744,87.8500843048096,122.748,1.803,-3.044,0.0049,-0.0547,-0.1592,0.2,0.052,-9.945,0.008455,0.012232,-0.249274,-0.137573467006491,-0.124123035312333,-0.130026853576506
5029,1711303271.10355,87.8761911392212,122.392,1.799,-3.045,0.0077,-0.0577,-0.1513,0.416,-0.06,-10.144,0.001872,0.011211,-0.248562,-0.134773467006491,-0.127123035312333,-0.122126853576506
5030,1711303271.12714,87.8997852802277,122.036,1.796,-3.045,0.0058,-0.0577,-0.1482,0.25,0.056,-9.979,0.001361,0.011124,-0.247659,-0.136673467006491,-0.127123035312333,-0.119026853576506
5031,1711303271.15244,87.9250862598419,121.68,1.791,-3.046,0.0105,-0.0538,-0.1523,0.207,0.025,-9.83,0.003946,0.008151,-0.248108,-0.131973467006491,-0.123223035312333,-0.123126853576506
5032,1711303271.17738,87.9500195980072,121.324,1.786,-3.042,0.0105,-0.0568,-0.1545,0.269,-0.002,-10.078,0.015169,0.010612,-0.247925,-0.131973467006491,-0.126223035312333,-0.125326853576506
5033,1711303271.20229,87.9749338626862,120.969,1.782,-3.032,0.0132,-0.0579,-0.1499,0.239,0.08,-9.985,0.011993,0.011041,-0.24766,-0.129273467006491,-0.127323035312333,-0.120726853576506
5034,1711303271.2286,88.0012414455414,120.612,1.779,-3.017,0.0132,-0.0608,-0.1466,0.282,0.086,-10.06,0.018042,0.009786,-0.249142,-0.129273467006491,-0.130223035312333,-0.117426853576506
5035,1711303271.25217,88.0248126983643,120.254,1.775,-3,0.0141,-0.0589,-0.1509,0.118,0.108,-9.995,0.023575,0.009995,-0.250884,-0.128373467006491,-0.128323035312333,-0.121726853576506
5036,1711303271.27719,88.0498313903809,119.893,1.77,-2.981,0.0169,-0.056,-0.1508,0.423,0.263,-9.961,0.022723,0.010789,-0.253932,-0.125573467006491,-0.125423035312333,-0.121626853576506
5037,1711303271.30222,88.0748679637909,119.532,1.768,-2.958,0.0188,-0.059,-0.155,0.281,0.01,-9.89,0.00947,0.01027,-0.250249,-0.123673467006491,-0.128423035312333,-0.125826853576506
5038,1711303271.32696,88.0996041297913,119.169,1.765,-2.928,0.0206,-0.062,-0.1527,0.343,-0.214,-9.851,0.021334,0.010631,-0.251755,-0.121873467006491,-0.131423035312333,-0.123526853576506
5039,1711303271.35205,88.1246907711029,118.807,1.763,-2.902,0.0233,-0.0621,-0.1547,0.192,0.048,-9.647,0.025612,0.01057,-0.251707,-0.119173467006491,-0.131523035312333,-0.125526853576506
5040,1711303271.37695,88.1495895385742,118.449,1.759,-2.878,0.0234,-0.0551,-0.1548,0.483,-0.181,-10.056,0.028904,0.008987,-0.25125,-0.119073467006491,-0.124523035312333,-0.125626853576506
5041,1711303271.40198,88.1746270656586,118.09,1.753,-2.855,0.0252,-0.0611,-0.1513,0.218,-0.06,-9.916,0.022513,0.00923,-0.251393,-0.117273467006491,-0.130523035312333,-0.122126853576506
5042,1711303271.42809,88.200731754303,117.73,1.745,-2.836,0.026,-0.0661,-0.1534,0.25,-0.044,-9.886,0.01854,0.005287,-0.252156,-0.116473467006491,-0.135523035312333,-0.124226853576506
5043,1711303271.45201,88.2246532440186,117.368,1.735,-2.822,0.0288,-0.0652,-0.1532,0.282,0.011,-9.866,0.017398,0.006914,-0.254909,-0.113673467006491,-0.134623035312333,-0.124026853576506
5044,1711303271.47699,88.2496333122253,117.005,1.725,-2.81,0.0307,-0.0662,-0.1542,0.31,-0.137,-10.158,0.013052,0.005632,-0.254879,-0.111773467006491,-0.135623035312333,-0.125026853576506
5045,1711303271.50172,88.2743670940399,116.64,1.716,-2.801,0.0307,-0.0672,-0.1552,0.137,-0.081,-10.055,0.003566,0.007794,-0.253917,-0.111773467006491,-0.136623035312333,-0.126026853576506
5046,1711303271.52671,88.2993564605713,116.274,1.71,-2.798,0.0307,-0.0672,-0.152,0.272,-0.293,-10.086,0.004541,0.00907,-0.25543,-0.111773467006491,-0.136623035312333,-0.122826853576506
5047,1711303271.55205,88.324690580368,115.906,1.704,-2.807,0.0334,-0.0702,-0.155,0.245,-0.076,-9.865,-0.00075,0.009375,-0.25756,-0.109073467006491,-0.139623035312333,-0.125826853576506
5048,1711303271.57714,88.34978556633,115.54,1.701,-2.824,0.0325,-0.0663,-0.154,0.252,-0.186,-10.173,-0.01066,0.010896,-0.255895,-0.109973467006491,-0.135723035312333,-0.124826853576506
5049,1711303271.60291,88.3755488395691,115.172,1.698,-2.845,0.0343,-0.0703,-0.1572,0.18,-0.078,-10.058,-0.017591,0.011028,-0.254673,-0.108173467006491,-0.139723035312333,-0.128026853576506
5050,1711303271.6271,88.3997452259064,114.804,1.698,-2.868,0.0352,-0.0742,-0.1549,0.257,-0.191,-9.946,-0.012186,0.011347,-0.256044,-0.107273467006491,-0.143623035312333,-0.125726853576506
5051,1711303271.65251,88.4251511096954,114.434,1.7,-2.88,0.0334,-0.0702,-0.1506,0.178,0.004,-9.772,0.004599,0.016047,-0.259782,-0.109073467006491,-0.139623035312333,-0.121426853576506
5052,1711303271.677,88.449639081955,114.063,1.703,-2.889,0.0371,-0.0674,-0.1581,0.303,0.226,-10.053,0.002859,0.017455,-0.259733,-0.105373467006491,-0.136823035312333,-0.128926853576506
5053,1711303271.70281,88.4754571914673,113.69,1.709,-2.886,0.0361,-0.0713,-0.1505,0.178,-0.042,-10.015,0.005791,0.017213,-0.259934,-0.106373467006491,-0.140723035312333,-0.121326853576506
5054,1711303271.72772,88.500363111496,113.315,1.716,-2.88,0.0361,-0.0743,-0.1471,0.248,0.043,-9.887,0.012717,0.020034,-0.261938,-0.106373467006491,-0.143723035312333,-0.117926853576506
5055,1711303271.75352,88.5261607170105,112.941,1.725,-2.871,0.038,-0.0704,-0.1471,0.199,0.124,-9.876,0.017794,0.02163,-0.261721,-0.104473467006491,-0.139823035312333,-0.117926853576506
5056,1711303271.77772,88.5503621101379,112.567,1.732,-2.862,0.0389,-0.0743,-0.147,0.268,0.072,-10.084,0.012099,0.019219,-0.262277,-0.103573467006491,-0.143723035312333,-0.117826853576506
5057,1711303271.80273,88.5753724575043,112.193,1.738,-2.849,0.0389,-0.0714,-0.1503,0.193,-0.02,-10.061,0.015802,0.01756,-0.260674,-0.103573467006491,-0.140823035312333,-0.121126853576506
5058,1711303271.82762,88.6002616882324,111.821,1.742,-2.834,0.0398,-0.0744,-0.1436,0.208,-0.062,-9.875,0.018369,0.015967,-0.258634,-0.102673467006491,-0.143823035312333,-0.114426853576506
5059,1711303271.85242,88.6250677108765,111.451,1.747,-2.816,0.0416,-0.0744,-0.1446,0.246,-0.012,-10.136,0.019962,0.015511,-0.258682,-0.100873467006491,-0.143823035312333,-0.115426853576506
5060,1711303271.87731,88.6499578952789,111.081,1.75,-2.799,0.0407,-0.0754,-0.1457,0.186,-0.059,-9.89,0.012329,0.015213,-0.256506,-0.101773467006491,-0.144823035312333,-0.116526853576506
5061,1711303271.90264,88.6752851009369,110.712,1.751,-2.788,0.0444,-0.0745,-0.1488,0.208,-0.165,-10.072,0.011426,0.012568,-0.255526,-0.0980734670064913,-0.143923035312333,-0.119626853576506
5062,1711303271.9275,88.700145483017,110.345,1.753,-2.781,0.0453,-0.0745,-0.1454,0.211,-0.165,-9.773,0.006984,0.01379,-0.256889,-0.0971734670064913,-0.143923035312333,-0.116226853576506
5063,1711303271.95226,88.7249069213867,109.977,1.755,-2.775,0.0473,-0.0706,-0.1476,0.292,-0.223,-10.083,0.010303,0.014447,-0.25767,-0.0951734670064913,-0.140023035312333,-0.118426853576506
5064,1711303271.97728,88.7499287128448,109.608,1.759,-2.769,0.049,-0.0776,-0.1408,0.12,-0.158,-9.945,0.00815,0.016456,-0.256828,-0.0934734670064913,-0.147023035312333,-0.111626853576506
5065,1711303272.00253,88.775173664093,109.236,1.763,-2.768,0.0491,-0.0726,-0.1408,0.164,-0.341,-9.86,0.008767,0.016854,-0.26165,-0.0933734670064913,-0.142023035312333,-0.111626853576506
5066,1711303272.02728,88.7999198436737,108.86,1.768,-2.762,0.0517,-0.0796,-0.1417,0.166,-0.073,-9.93,0.015957,0.018203,-0.266508,-0.0907734670064913,-0.149023035312333,-0.112526853576506
5067,1711303272.05219,88.8248300552368,108.482,1.769,-2.758,0.0518,-0.0786,-0.1428,0.255,-0.026,-9.861,0.01153,0.014339,-0.264297,-0.0906734670064913,-0.148023035312333,-0.113626853576506
5068,1711303272.07729,88.8499372005463,108.102,1.771,-2.753,0.0519,-0.0687,-0.144,0.223,-0.083,-9.989,0.009439,0.012862,-0.265211,-0.0905734670064913,-0.138123035312333,-0.114826853576506
5069,1711303272.10257,88.8752176761627,107.723,1.772,-2.749,0.0545,-0.0807,-0.1404,0.152,0.073,-9.804,0.008506,0.012737,-0.264492,-0.0879734670064913,-0.150123035312333,-0.111226853576506
5070,1711303272.12717,88.8998174667358,107.342,1.77,-2.749,0.0573,-0.0817,-0.1424,0.348,-0.061,-10.071,0.002202,0.011974,-0.266737,-0.0851734670064913,-0.151123035312333,-0.113226853576506
5071,1711303272.15217,88.9248125553131,106.964,1.767,-2.743,0.0545,-0.0817,-0.1448,0.151,-0.048,-9.894,0.006068,0.011278,-0.262197,-0.0879734670064913,-0.151123035312333,-0.115626853576506
5072,1711303272.17732,88.9499628543854,106.587,1.763,-2.739,0.061,-0.0798,-0.1521,0.22,0.01,-9.944,0.006554,0.009004,-0.262324,-0.0814734670064913,-0.149223035312333,-0.122926853576506
5073,1711303272.20241,88.9750502109528,106.211,1.759,-2.736,0.0601,-0.0798,-0.1423,0.236,-0.061,-9.993,0.006653,0.010776,-0.262334,-0.0823734670064913,-0.149223035312333,-0.113126853576506
5074,1711303272.22903,89.0016751289368,105.838,1.756,-2.741,0.06,-0.0858,-0.1477,0.247,-0.209,-10.024,0.002087,0.012306,-0.260844,-0.0824734670064913,-0.155223035312333,-0.118526853576506
5075,1711303272.25246,89.0250990390778,105.465,1.754,-2.749,0.06,-0.0858,-0.1444,0.295,-0.183,-10.117,0.006415,0.012744,-0.260264,-0.0824734670064913,-0.155223035312333,-0.115226853576506
5076,1711303272.27696,89.0495994091034,105.092,1.755,-2.763,0.0618,-0.0888,-0.1464,0.116,0.016,-9.781,-0.002701,0.014676,-0.260118,-0.0806734670064913,-0.158223035312333,-0.117226853576506
5077,1711303272.30206,89.0747084617615,104.719,1.759,-2.773,0.0655,-0.0849,-0.1451,0.297,-0.264,-10.14,-0.001157,0.016993,-0.259704,-0.0769734670064913,-0.154323035312333,-0.115926853576506
5078,1711303272.32712,89.0997602939606,104.347,1.767,-2.776,0.0655,-0.0899,-0.1418,0.135,-0.162,-10.049,0.004012,0.018989,-0.259899,-0.0769734670064913,-0.159323035312333,-0.112626853576506
5079,1711303272.3524,89.1250393390656,103.972,1.779,-2.777,0.0655,-0.0849,-0.1429,0.125,-0.004,-9.879,0.005423,0.021444,-0.261078,-0.0769734670064913,-0.154323035312333,-0.113726853576506
5080,1711303272.37726,89.1499009132385,103.596,1.79,-2.775,0.0654,-0.0908,-0.144,0.11,0.149,-9.943,0.008633,0.021478,-0.264683,-0.0770734670064913,-0.160223035312333,-0.114826853576506
5081,1711303272.40257,89.1752152442932,103.218,1.8,-2.775,0.0637,-0.0848,-0.1518,0.247,-0.076,-9.975,0.005132,0.019016,-0.265558,-0.0787734670064913,-0.154223035312333,-0.122626853576506
5082,1711303272.42708,89.1997191905975,102.837,1.805,-2.775,0.0675,-0.077,-0.1484,0.245,-0.015,-10.071,0.010304,0.017265,-0.267053,-0.0749734670064913,-0.146423035312333,-0.119226853576506
5083,1711303272.4521,89.2247486114502,102.455,1.808,-2.776,0.0656,-0.0839,-0.1506,0.208,0.002,-9.718,0.005332,0.014194,-0.266579,-0.0768734670064913,-0.153323035312333,-0.121426853576506
5084,1711303272.47697,89.2496159076691,102.074,1.806,-2.775,0.0683,-0.085,-0.1515,0.338,-0.132,-10.036,0.00517,0.01095,-0.265966,-0.0741734670064913,-0.154423035312333,-0.122326853576506
5085,1711303272.50242,89.2750680446625,101.693,1.803,-2.769,0.0683,-0.086,-0.1449,0.2,0.05,-9.833,0.003776,0.009135,-0.262729,-0.0741734670064913,-0.155423035312333,-0.115726853576506
5086,1711303272.52722,89.2998614311218,101.317,1.799,-2.762,0.0702,-0.086,-0.1448,0.261,-0.184,-9.768,0.007884,0.008298,-0.261269,-0.0722734670064913,-0.155423035312333,-0.115626853576506
5087,1711303272.55228,89.3249225616455,100.943,1.796,-2.751,0.0703,-0.0791,-0.1526,0.177,-0.19,-9.989,0.017336,0.012579,-0.261005,-0.0721734670064913,-0.148523035312333,-0.123426853576506
5088,1711303272.57707,89.3497128486633,100.572,1.791,-2.747,0.0711,-0.084,-0.147,0.182,0.128,-9.904,0.009301,0.010412,-0.258721,-0.0713734670064913,-0.153423035312333,-0.117826853576506
5089,1711303272.60201,89.3746523857117,100.202,1.783,-2.755,0.073,-0.0811,-0.1513,0.289,-0.1,-10.078,-0.000683,0.005219,-0.257318,-0.0694734670064913,-0.150523035312333,-0.122126853576506
5090,1711303272.62703,89.3996708393097,99.832,1.776,-2.766,0.0748,-0.0881,-0.1456,0.252,-0.371,-9.927,-0.002471,0.008741,-0.25908,-0.0676734670064913,-0.157523035312333,-0.116426853576506
5091,1711303272.65285,89.4254903793335,99.463,1.768,-2.78,0.0749,-0.0772,-0.1457,0.281,0.049,-10.001,-0.00993,0.00733,-0.258052,-0.0675734670064913,-0.146623035312333,-0.116526853576506
5092,1711303272.67707,89.4497177600861,99.093,1.761,-2.792,0.0794,-0.0872,-0.1453,0.287,-0.209,-10.019,-0.005756,0.006963,-0.257367,-0.0630734670064913,-0.156623035312333,-0.116126853576506
5093,1711303272.70326,89.475907087326,98.721,1.758,-2.798,0.0776,-0.0862,-0.1433,0.22,-0.258,-9.812,0.005862,0.010971,-0.260742,-0.0648734670064913,-0.155623035312333,-0.114126853576506
5094,1711303272.72691,89.4995491504669,98.347,1.757,-2.798,0.0766,-0.0852,-0.1389,0.198,-0.045,-10.054,0.007355,0.013297,-0.262235,-0.0658734670064913,-0.154623035312333,-0.109726853576506
5095,1711303272.75281,89.5254554748535,97.971,1.756,-2.797,0.0805,-0.0773,-0.1432,0.126,-0.007,-10.019,0.010555,0.013772,-0.264103,-0.0619734670064913,-0.146723035312333,-0.114026853576506
5096,1711303272.77698,89.5496230125427,97.593,1.754,-2.796,0.0822,-0.0863,-0.143,0.333,-0.094,-10.063,0.016032,0.01235,-0.266295,-0.0602734670064913,-0.155723035312333,-0.113826853576506
5097,1711303272.80238,89.5750277042389,97.213,1.752,-2.795,0.085,-0.0854,-0.1428,0.225,0.007,-9.957,0.012421,0.013537,-0.267326,-0.0574734670064913,-0.154823035312333,-0.113626853576506
5098,1711303272.82755,89.6001965999603,96.832,1.748,-2.797,0.0859,-0.0864,-0.1471,0.253,0.011,-10.119,-0.001755,0.011841,-0.265566,-0.0565734670064913,-0.155823035312333,-0.117926853576506
5099,1711303272.85264,89.6252815723419,96.451,1.745,-2.793,0.0877,-0.0904,-0.1513,0.231,0.031,-10.134,0.004791,0.011451,-0.263308,-0.0547734670064913,-0.159823035312333,-0.122126853576506
5100,1711303272.87767,89.6503105163574,96.071,1.742,-2.786,0.0914,-0.0895,-0.1445,0.167,0.018,-9.857,0.008878,0.009821,-0.264773,-0.0510734670064913,-0.158923035312333,-0.115326853576506
5101,1711303272.90271,89.6753585338593,95.693,1.739,-2.771,0.0914,-0.0905,-0.1445,0.212,-0.015,-10.218,0.018325,0.01134,-0.265343,-0.0510734670064913,-0.159923035312333,-0.115326853576506
5102,1711303272.92767,89.7003102302551,95.314,1.734,-2.748,0.0932,-0.0905,-0.1444,0.189,0.059,-10.008,0.021517,0.009832,-0.262481,-0.0492734670064913,-0.159923035312333,-0.115226853576506
5103,1711303272.95265,89.7252984046936,94.937,1.73,-2.719,0.0943,-0.0816,-0.1434,0.233,0.009,-10.022,0.029632,0.010118,-0.261948,-0.0481734670064913,-0.151023035312333,-0.114226853576506
5104,1711303272.97762,89.7502593994141,94.562,1.727,-2.69,0.0969,-0.0946,-0.143,0.208,0.069,-9.842,0.031332,0.013112,-0.262599,-0.0455734670064913,-0.164023035312333,-0.113826853576506
5105,1711303273.00247,89.7751154899597,94.189,1.725,-2.661,0.0978,-0.0936,-0.1375,0.264,-0.109,-10.024,0.024061,0.012085,-0.260323,-0.0446734670064913,-0.163023035312333,-0.108326853576506
5106,1711303273.02761,89.8002581596375,93.817,1.723,-2.634,0.0959,-0.0946,-0.1409,0.247,-0.072,-10.022,0.025484,0.011533,-0.25723,-0.0465734670064913,-0.164023035312333,-0.111726853576506
5107,1711303273.05226,89.8249084949493,93.447,1.722,-2.612,0.0997,-0.0917,-0.1407,0.178,-0.122,-9.813,0.021227,0.01113,-0.259937,-0.0427734670064913,-0.161123035312333,-0.111526853576506
5108,1711303273.07754,89.8501827716827,93.076,1.721,-2.588,0.1006,-0.0917,-0.1384,0.218,-0.02,-10.041,0.022616,0.011738,-0.259425,-0.0418734670064913,-0.161123035312333,-0.109226853576506
5109,1711303273.10259,89.8752381801605,92.705,1.718,-2.563,0.1015,-0.0937,-0.1362,0.14,-0.216,-9.837,0.0177,0.009031,-0.257842,-0.0409734670064913,-0.163123035312333,-0.107026853576506
5110,1711303273.12745,89.9000952243805,92.331,1.715,-2.536,0.1016,-0.0878,-0.1395,0.218,-0.437,-10.024,0.029306,0.011283,-0.26252,-0.0408734670064913,-0.157223035312333,-0.110326853576506
5111,1711303273.15334,89.9259831905365,91.955,1.71,-2.513,0.1024,-0.0927,-0.1394,0.21,-0.136,-9.731,0.024198,0.009691,-0.264255,-0.0400734670064913,-0.162123035312333,-0.110226853576506
5112,1711303273.17745,89.9500908851624,91.577,1.702,-2.5,0.1008,-0.0818,-0.1418,0.249,-0.007,-10.002,0.01222,0.004429,-0.265057,-0.0416734670064913,-0.151223035312333,-0.112626853576506
5113,1711303273.20248,89.9751198291779,91.196,1.69,-2.492,0.1044,-0.0878,-0.1371,0.155,-0.296,-10.025,0.010051,0.003383,-0.264982,-0.0380734670064913,-0.157223035312333,-0.107926853576506
5114,1711303273.22736,90.0000030994415,90.815,1.679,-2.485,0.1053,-0.0859,-0.1393,0.201,-0.15,-9.825,0.012172,0.004703,-0.266524,-0.0371734670064913,-0.155323035312333,-0.110126853576506
5115,1711303273.25536,90.0280048847198,90.433,1.665,-2.483,0.1061,-0.0918,-0.137,0.239,-0.06,-10.115,0.004636,0.004034,-0.266229,-0.0363734670064913,-0.161223035312333,-0.107826853576506
5116,1711303273.27721,90.0498552322388,90.054,1.654,-2.482,0.109,-0.085,-0.1391,0.191,-0.304,-10.085,0.003105,0.00473,-0.263997,-0.0334734670064913,-0.154423035312333,-0.109926853576506
5117,1711303273.30267,90.0753185749054,89.676,1.645,-2.482,0.1099,-0.089,-0.1445,0.252,-0.112,-10.056,0.005181,0.006132,-0.264988,-0.0325734670064913,-0.158423035312333,-0.115326853576506
5118,1711303273.32726,90.0999085903168,89.301,1.64,-2.488,0.109,-0.0879,-0.1369,0.21,0.05,-9.713,-0.00172,0.007332,-0.261859,-0.0334734670064913,-0.157323035312333,-0.107726853576506
5119,1711303273.35197,90.1246104240417,88.928,1.638,-2.501,0.1099,-0.088,-0.1368,0.257,-0.202,-10.046,-0.002786,0.01195,-0.259461,-0.0325734670064913,-0.157423035312333,-0.107626853576506
5120,1711303273.37762,90.150265455246,88.557,1.639,-2.512,0.1118,-0.088,-0.1345,0.157,-0.184,-10,-0.002076,0.013501,-0.258483,-0.0306734670064913,-0.157423035312333,-0.105326853576506
5121,1711303273.40212,90.1747653484344,88.186,1.642,-2.526,0.111,-0.0781,-0.139,0.195,-0.056,-9.861,-0.001181,0.014483,-0.259172,-0.0314734670064913,-0.147523035312333,-0.109826853576506
5122,1711303273.42703,90.1996734142303,87.816,1.647,-2.53,0.1137,-0.0831,-0.1355,0.133,0.027,-9.945,0.002464,0.014557,-0.258988,-0.0287734670064913,-0.152523035312333,-0.106326853576506
5123,1711303273.45201,90.2246518135071,87.445,1.652,-2.529,0.1155,-0.0841,-0.1409,0.193,-0.178,-9.962,0.00363,0.017173,-0.258681,-0.0269734670064913,-0.153523035312333,-0.111726853576506
5124,1711303273.47701,90.2496557235718,87.072,1.658,-2.525,0.1146,-0.0851,-0.1376,0.238,-0.114,-9.975,0.009122,0.016001,-0.260502,-0.0278734670064913,-0.154523035312333,-0.108426853576506
5125,1711303273.50233,90.274974822998,86.696,1.663,-2.521,0.1165,-0.0802,-0.1321,0.128,0.122,-9.609,0.009671,0.014173,-0.262612,-0.0259734670064913,-0.149623035312333,-0.102926853576506
5126,1711303273.52693,90.299576997757,86.32,1.666,-2.514,0.1155,-0.0841,-0.1376,0.378,-0.18,-10.072,0.012422,0.014156,-0.264243,-0.0269734670064913,-0.153523035312333,-0.108426853576506
5127,1711303273.55199,90.3246302604675,85.942,1.668,-2.502,0.1184,-0.0802,-0.1451,0.174,-0.13,-9.967,0.014991,0.01524,-0.264475,-0.0240734670064913,-0.149623035312333,-0.115926853576506
5128,1711303273.57705,90.3496944904327,85.564,1.669,-2.491,0.1192,-0.0842,-0.1341,0.117,0.034,-9.95,0.012575,0.010683,-0.263953,-0.0232734670064913,-0.153623035312333,-0.104926853576506
5129,1711303273.60231,90.3749520778656,85.187,1.67,-2.474,0.1201,-0.0872,-0.1373,0.174,-0.142,-9.967,0.018437,0.01094,-0.262972,-0.0223734670064913,-0.156623035312333,-0.108126853576506
5130,1711303273.62711,90.3997573852539,84.809,1.668,-2.454,0.1228,-0.0922,-0.1381,0.241,-0.153,-9.956,0.018047,0.009892,-0.263889,-0.0196734670064913,-0.161623035312333,-0.108926853576506
5131,1711303273.65166,90.4243018627167,84.431,1.666,-2.43,0.1247,-0.0893,-0.1369,0.182,0.056,-10.013,0.022187,0.008892,-0.263293,-0.0177734670064913,-0.158723035312333,-0.107726853576506
5132,1711303273.67697,90.4496185779572,84.056,1.662,-2.414,0.1258,-0.0814,-0.1392,0.218,-0,-9.814,0.016509,0.009558,-0.262879,-0.0166734670064913,-0.150823035312333,-0.110026853576506
5133,1711303273.70308,90.4757270812988,83.682,1.658,-2.405,0.1275,-0.0884,-0.1346,0.287,-0.159,-10.074,0.009073,0.007956,-0.26104,-0.0149734670064913,-0.157823035312333,-0.105426853576506
5134,1711303273.72695,90.4995985031128,83.31,1.654,-2.403,0.1274,-0.0914,-0.1356,0.181,-0.1,-9.931,0.002303,0.009449,-0.258192,-0.0150734670064913,-0.160823035312333,-0.106426853576506
