seq,stamp,frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read,fix_quality
231,1706726564.0,GPS1_Frame,41.973013333333334,-87.90014666666667,191.3,425420.1745352803,4647171.751506306,16,T,1.1,"$GPGGA,184244.000,4158.3808,N,08754.0088,W,1,07,1.1,191.3,M,-34.1,M,,0000*62",
232,1706726565.0,GPS1_Frame,41.973011666666665,-87.90014666666667,191.3,425420.17259082256,4647171.566456633,16,T,1.1,"$GPGGA,184245.000,4158.3807,N,08754.0088,W,1,07,1.1,191.3,M,-34.1,M,,0000*6C",
233,1706726566.0,GPS1_Frame,41.973011666666665,-87.90014666666667,191.4,425420.17259082256,4647171.566456633,16,T,1.1,"$GPGGA,184246.000,4158.3807,N,08754.0088,W,1,07,1.1,191.4,M,-34.1,M,,0000*68",
234,1706726567.0,GPS1_Frame,41.973011666666665,-87.90014666666667,191.4,425420.17259082256,4647171.566456633,16,T,1.1,"$GPGGA,184247.000,4158.3807,N,08754.0088,W,1,07,1.1,191.4,M,-34.1,M,,0000*69",
235,1706726568.0,GPS1_Frame,41.973011666666665,-87.90014666666667,191.5,425420.17259082256,4647171.566456633,16,T,1.1,"$GPGGA,184248.000,4158.3807,N,08754.0088,W,1,07,1.1,191.5,M,-34.1,M,,0000*67",
236,1706726569.0,GPS1_Frame,41.97301,-87.90014666666667,191.5,425420.17064636486,4647171.381406962,16,T,1.1,"$GPGGA,184249.000,4158.3806,N,08754.0088,W,1,07,1.1,191.5,M,-34.1,M,,0000*67",
237,1706726570.0,GPS1_Frame,41.97301,-87.90014666666667,191.5,425420.17064636486,4647171.381406962,16,T,1.1,"$GPGGA,184250.000,4158.3806,N,08754.0088,W,1,07,1.1,191.5,M,-34.1,M,,0000*6F",
238,1706726571.0,GPS1_Frame,41.97301,-87.90014666666667,191.6,425420.17064636486,4647171.381406962,16,T,1.1,"$GPGGA,184251.000,4158.3806,N,08754.0088,W,1,07,1.1,191.6,M,-34.1,M,,0000*6D",
239,1706726572.0,GPS1_Frame,41.97301,-87.90014666666667,191.6,425420.17064636486,4647171.381406962,16,T,1.1,"$GPGGA,184252.000,4158.3806,N,08754.0088,W,1,07,1.1,191.6,M,-34.1,M,,0000*6E",
240,1706726573.0,GPS1_Frame,41.97301,-87.90014666666667,191.6,425420.17064636486,4647171.381406962,16,T,1.1,"$GPGGA,184253.000,4158.3806,N,08754.0088,W,1,07,1.1,191.6,M,-34.1,M,,0000*6F",
241,1706726574.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.6,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184254.000,4158.3805,N,08754.0088,W,1,07,1.1,191.6,M,-34.1,M,,0000*6B",
242,1706726575.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.7,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184255.000,4158.3805,N,08754.0088,W,1,07,1.1,191.7,M,-34.1,M,,0000*6B",
243,1706726576.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.7,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184256.000,4158.3805,N,08754.0088,W,1,07,1.1,191.7,M,-34.1,M,,0000*68",
244,1706726577.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.7,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184257.000,4158.3805,N,08754.0088,W,1,07,1.1,191.7,M,-34.1,M,,0000*69",
245,1706726578.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.7,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184258.000,4158.3805,N,08754.0088,W,1,07,1.1,191.7,M,-34.1,M,,0000*66",
246,1706726579.0,GPS1_Frame,41.97300833333333,-87.90014666666667,191.8,425420.16870190715,4647171.196357291,16,T,1.1,"$GPGGA,184259.000,4158.3805,N,08754.0088,W,1,07,1.1,191.8,M,-34.1,M,,0000*68",
247,1706726580.0,GPS1_Frame,41.97300666666667,-87.90014666666667,191.8,425420.16675744957,4647171.0113076195,16,T,1.1,"$GPGGA,184300.000,4158.3804,N,08754.0088,W,1,07,1.1,191.8,M,-34.1,M,,0000*64",
248,1706726581.0,GPS1_Frame,41.97300666666667,-87.90014666666667,191.8,425420.16675744957,4647171.0113076195,16,T,1.1,"$GPGGA,184301.000,4158.3804,N,08754.0088,W,1,07,1.1,191.8,M,-34.1,M,,0000*65",
249,1706726582.0,GPS1_Frame,41.97300666666667,-87.90014666666667,191.9,425420.16675744957,4647171.0113076195,16,T,1.1,"$GPGGA,184302.000,4158.3804,N,08754.0088,W,1,07,1.1,191.9,M,-34.1,M,,0000*67",
250,1706726583.0,GPS1_Frame,41.97300666666667,-87.90014666666667,191.9,425420.16675744957,4647171.0113076195,16,T,1.1,"$GPGGA,184303.000,4158.3804,N,08754.0088,W,1,07,1.1,191.9,M,-34.1,M,,0000*66",
251,1706726584.0,GPS1_Frame,41.973005,-87.900145,191.9,425420.30290251673,4647170.824806938,16,T,1.1,"$GPGGA,184304.000,4158.3803,N,08754.0087,W,1,07,1.1,191.9,M,-34.1,M,,0000*69",
252,1706726585.0,GPS1_Frame,41.973005,-87.900145,192.0,425420.30290251673,4647170.824806938,16,T,1.1,"$GPGGA,184305.000,4158.3803,N,08754.0087,W,1,07,1.1,192.0,M,-34.1,M,,0000*62",
253,1706726586.0,GPS1_Frame,41.973005,-87.900145,192.0,425420.30290251673,4647170.824806938,16,T,1.1,"$GPGGA,184306.000,4158.3803,N,08754.0087,W,1,07,1.1,192.0,M,-34.1,M,,0000*61",
254,1706726587.0,GPS1_Frame,41.973005,-87.900145,192.0,425420.30290251673,4647170.824806938,16,T,1.1,"$GPGGA,184307.000,4158.3803,N,08754.0087,W,1,07,1.1,192.0,M,-34.1,M,,0000*60",
255,1706726588.0,GPS1_Frame,41.973005,-87.900145,192.0,425420.30290251673,4647170.824806938,16,T,1.1,"$GPGGA,184308.000,4158.3803,N,08754.0087,W,1,07,1.1,192.0,M,-34.1,M,,0000*6F",
256,1706726589.0,GPS1_Frame,41.97300333333333,-87.900145,192.1,425420.3009580629,4647170.639757266,16,T,1.1,"$GPGGA,184309.000,4158.3802,N,08754.0087,W,1,07,1.1,192.1,M,-34.1,M,,0000*6E",
257,1706726590.0,GPS1_Frame,41.97300333333333,-87.900145,192.1,425420.3009580629,4647170.639757266,16,T,1.1,"$GPGGA,184310.000,4158.3802,N,08754.0087,W,1,07,1.1,192.1,M,-34.1,M,,0000*66",
258,1706726591.0,GPS1_Frame,41.97300333333333,-87.900145,192.2,425420.3009580629,4647170.639757266,16,T,1.1,"$GPGGA,184311.000,4158.3802,N,08754.0087,W,1,07,1.1,192.2,M,-34.1,M,,0000*64",
259,1706726592.0,GPS1_Frame,41.97300333333333,-87.900145,192.2,425420.3009580629,4647170.639757266,16,T,1.1,"$GPGGA,184312.000,4158.3802,N,08754.0087,W,1,07,1.1,192.2,M,-34.1,M,,0000*67",
260,1706726593.0,GPS1_Frame,41.97300166666667,-87.900145,192.2,425420.29901360907,4647170.4547075955,16,T,1.1,"$GPGGA,184313.000,4158.3801,N,08754.0087,W,1,07,1.1,192.2,M,-34.1,M,,0000*65",
261,1706726594.0,GPS1_Frame,41.97300166666667,-87.900145,192.3,425420.29901360907,4647170.4547075955,16,T,1.1,"$GPGGA,184314.000,4158.3801,N,08754.0087,W,1,07,1.1,192.3,M,-34.1,M,,0000*63",
262,1706726595.0,GPS1_Frame,41.97300166666667,-87.900145,192.3,425420.29901360907,4647170.4547075955,16,T,1.1,"$GPGGA,184315.000,4158.3801,N,08754.0087,W,1,07,1.1,192.3,M,-34.1,M,,0000*62",
263,1706726596.0,GPS1_Frame,41.97300166666667,-87.900145,192.3,425420.29901360907,4647170.4547075955,16,T,1.1,"$GPGGA,184316.000,4158.3801,N,08754.0087,W,1,07,1.1,192.3,M,-34.1,M,,0000*61",
264,1706726597.0,GPS1_Frame,41.973,-87.900145,192.4,425420.2970691554,4647170.269657924,16,T,1.1,"$GPGGA,184317.000,4158.3800,N,08754.0087,W,1,07,1.1,192.4,M,-34.1,M,,0000*66",
265,1706726598.0,GPS1_Frame,41.973,-87.900145,192.4,425420.2970691554,4647170.269657924,16,T,1.1,"$GPGGA,184318.000,4158.3800,N,08754.0087,W,1,07,1.1,192.4,M,-34.1,M,,0000*69",
266,1706726599.0,GPS1_Frame,41.973,-87.900145,192.5,425420.2970691554,4647170.269657924,16,T,1.1,"$GPGGA,184319.000,4158.3800,N,08754.0087,W,1,07,1.1,192.5,M,-34.1,M,,0000*69",
267,1706726600.0,GPS1_Frame,41.973,-87.900145,192.5,425420.2970691554,4647170.269657924,16,T,1.1,"$GPGGA,184320.000,4158.3800,N,08754.0087,W,1,07,1.1,192.5,M,-34.1,M,,0000*63",
268,1706726601.0,GPS1_Frame,41.973,-87.900145,192.5,425420.2970691554,4647170.269657924,16,T,1.1,"$GPGGA,184321.000,4158.3800,N,08754.0087,W,1,07,1.1,192.5,M,-34.1,M,,0000*62",
269,1706726602.0,GPS1_Frame,41.97299833333334,-87.900145,192.6,425420.2951247017,4647170.084608253,16,T,1.1,"$GPGGA,184322.000,4158.3799,N,08754.0087,W,1,07,1.1,192.6,M,-34.1,M,,0000*6D",
270,1706726603.0,GPS1_Frame,41.97299833333334,-87.900145,192.6,425420.2951247017,4647170.084608253,16,T,1.1,"$GPGGA,184323.000,4158.3799,N,08754.0087,W,1,07,1.1,192.6,M,-34.1,M,,0000*6C",
271,1706726604.0,GPS1_Frame,41.97299833333334,-87.900145,192.6,425420.2951247017,4647170.084608253,16,T,1.1,"$GPGGA,184324.000,4158.3799,N,08754.0087,W,1,07,1.1,192.6,M,-34.1,M,,0000*6B",
272,1706726605.0,GPS1_Frame,41.97299833333334,-87.900145,192.7,425420.2951247017,4647170.084608253,16,T,1.1,"$GPGGA,184325.000,4158.3799,N,08754.0087,W,1,07,1.1,192.7,M,-34.1,M,,0000*6B",
273,1706726606.0,GPS1_Frame,41.97299666666667,-87.90014333333333,192.7,425420.43126978655,4647169.898107572,16,T,1.1,"$GPGGA,184326.000,4158.3798,N,08754.0086,W,1,07,1.1,192.7,M,-34.1,M,,0000*68",
274,1706726607.0,GPS1_Frame,41.97299666666667,-87.90014333333333,192.8,425420.43126978655,4647169.898107572,16,T,1.1,"$GPGGA,184327.000,4158.3798,N,08754.0086,W,1,07,1.1,192.8,M,-34.1,M,,0000*66",
275,1706726608.0,GPS1_Frame,41.97299666666667,-87.90014333333333,192.8,425420.43126978655,4647169.898107572,16,T,1.1,"$GPGGA,184328.000,4158.3798,N,08754.0086,W,1,07,1.1,192.8,M,-34.1,M,,0000*69",
276,1706726609.0,GPS1_Frame,41.972995,-87.90014333333333,192.9,425420.4293253366,4647169.713057901,16,T,1.1,"$GPGGA,184329.000,4158.3797,N,08754.0086,W,1,07,1.1,192.9,M,-34.1,M,,0000*66",
277,1706726610.0,GPS1_Frame,41.972995,-87.90014333333333,192.9,425420.4293253366,4647169.713057901,16,T,1.1,"$GPGGA,184330.000,4158.3797,N,08754.0086,W,1,07,1.1,192.9,M,-34.1,M,,0000*6E",
278,1706726611.0,GPS1_Frame,41.972995,-87.90014333333333,192.9,425420.4293253366,4647169.713057901,16,T,1.1,"$GPGGA,184331.000,4158.3797,N,08754.0086,W,1,07,1.1,192.9,M,-34.1,M,,0000*6F",
279,1706726612.0,GPS1_Frame,41.972993333333335,-87.90014333333333,193.0,425420.42738088674,4647169.52800823,16,T,1.1,"$GPGGA,184332.000,4158.3796,N,08754.0086,W,1,07,1.1,193.0,M,-34.1,M,,0000*65",
280,1706726613.0,GPS1_Frame,41.972993333333335,-87.90014333333333,193.0,425420.42738088674,4647169.52800823,16,T,1.1,"$GPGGA,184333.000,4158.3796,N,08754.0086,W,1,07,1.1,193.0,M,-34.1,M,,0000*64",
281,1706726614.0,GPS1_Frame,41.972993333333335,-87.90014333333333,193.1,425420.42738088674,4647169.52800823,16,T,1.1,"$GPGGA,184334.000,4158.3796,N,08754.0086,W,1,07,1.1,193.1,M,-34.1,M,,0000*62",
282,1706726615.0,GPS1_Frame,41.972993333333335,-87.90014333333333,193.1,425420.42738088674,4647169.52800823,16,T,1.1,"$GPGGA,184335.000,4158.3796,N,08754.0086,W,1,07,1.1,193.1,M,-34.1,M,,0000*63",
