Tau,Adev
4460.0,8.765979804902716e-06
4461.0,8.762869371292492e-06
4462.0,8.759823078958243e-06
4463.0,8.756846504614352e-06
4464.0,8.753929456361115e-06
4465.0,8.75099842088926e-06
4466.0,8.748080396223218e-06
4467.0,8.745137581308945e-06
4468.0,8.742246872973263e-06
4469.0,8.739438902280026e-06
4470.0,8.736670590399317e-06
4471.0,8.73390915746981e-06
4472.0,8.731207904578446e-06
4473.0,8.728512607644991e-06
4474.0,8.725749591580835e-06
4475.0,8.723049933066843e-06
4476.0,8.72035728043571e-06
4477.0,8.717620389553275e-06
4478.0,8.714848038120323e-06
4479.0,8.712110726554899e-06
4480.0,8.709361982801373e-06
4481.0,8.706533483443855e-06
4482.0,8.703651433060374e-06
4483.0,8.700775088355845e-06
4484.0,8.697888367178317e-06
4485.0,8.695010879195355e-06
4486.0,8.692124450728147e-06
4487.0,8.68924497724872e-06
4488.0,8.686335165424317e-06
4489.0,8.683369619639874e-06
4490.0,8.680412098878344e-06
4491.0,8.677439326952628e-06
4492.0,8.674431732199187e-06
4493.0,8.671459357503777e-06
4494.0,8.668492982945696e-06
4495.0,8.665502916902148e-06
4496.0,8.662528109818874e-06
4497.0,8.659517416941608e-06
4498.0,8.656600647201129e-06
4499.0,8.653718900702318e-06
4500.0,8.65086730608056e-06
4501.0,8.647986984819098e-06
4502.0,8.64502914728525e-06
4503.0,8.64203752109061e-06
4504.0,8.639093464929221e-06
4505.0,8.636123726150254e-06
4506.0,8.633175152536565e-06
4507.0,8.630246572615662e-06
4508.0,8.627294807481379e-06
4509.0,8.62439367945906e-06
4510.0,8.621537035560435e-06
4511.0,8.618685616282568e-06
4512.0,8.615764038309155e-06
4513.0,8.612762606141288e-06
4514.0,8.609799895343348e-06
4515.0,8.606760388446258e-06
4516.0,8.603657828035302e-06
4517.0,8.600529989932785e-06
4518.0,8.597438730473725e-06
4519.0,8.594351767860706e-06
4520.0,8.591250553046587e-06
4521.0,8.588129475925142e-06
4522.0,8.585004595786494e-06
4523.0,8.581896760410036e-06
4524.0,8.578818300846188e-06
4525.0,8.5756184883942e-06
4526.0,8.572369480474225e-06
4527.0,8.56910589173868e-06
4528.0,8.565893391147096e-06
4529.0,8.562632541802286e-06
4530.0,8.559355040282393e-06
4531.0,8.555986293922536e-06
4532.0,8.5526094189158e-06
4533.0,8.54928182427229e-06
4534.0,8.545913388472858e-06
4535.0,8.542591360514221e-06
4536.0,8.539339826333161e-06
4537.0,8.53612402628243e-06
4538.0,8.532959310983663e-06
4539.0,8.529675139043659e-06
4540.0,8.526382618051364e-06
4541.0,8.523153804411687e-06
4542.0,8.519959651888568e-06
4543.0,8.51669716182984e-06
4544.0,8.513411042358116e-06
4545.0,8.510053707395586e-06
4546.0,8.506716667018076e-06
4547.0,8.503325200139403e-06
4548.0,8.500023677010239e-06
4549.0,8.496770936015555e-06
4550.0,8.493617742572385e-06
4551.0,8.490463127511508e-06
4552.0,8.487433061557894e-06
4553.0,8.484346502551306e-06
4554.0,8.481294211343026e-06
4555.0,8.478290552070531e-06
4556.0,8.47526424075592e-06
4557.0,8.472205326163139e-06
4558.0,8.469122097032693e-06
4559.0,8.466080974163648e-06
4560.0,8.463070355542022e-06
4561.0,8.46004850459515e-06
4562.0,8.456960148940203e-06
4563.0,8.453851567630834e-06
4564.0,8.450767488064755e-06
4565.0,8.447685116921426e-06
4566.0,8.444616439891522e-06
4567.0,8.441522573046805e-06
4568.0,8.438464531504896e-06
4569.0,8.43540472902907e-06
4570.0,8.432331724893455e-06
4571.0,8.429311797178525e-06
4572.0,8.426263020208393e-06
4573.0,8.42325698677084e-06
4574.0,8.420267705700126e-06
4575.0,8.417260394872513e-06
4576.0,8.414339241439821e-06
4577.0,8.411370700094146e-06
4578.0,8.408456853054759e-06
4579.0,8.40554239884895e-06
4580.0,8.402677685078263e-06
4581.0,8.399759211912973e-06
4582.0,8.39683206906596e-06
4583.0,8.393931099401907e-06
4584.0,8.391101788145256e-06
4585.0,8.38826410683359e-06
4586.0,8.385364781771848e-06
4587.0,8.382521580874972e-06
4588.0,8.379677143966095e-06
4589.0,8.376838080739255e-06
4590.0,8.374021545752246e-06
4591.0,8.371099811175336e-06
4592.0,8.368214654740124e-06
4593.0,8.365352492101451e-06
4594.0,8.362484769925788e-06
4595.0,8.359532099556345e-06
4596.0,8.356645443521454e-06
4597.0,8.353692219052423e-06
4598.0,8.35079453367792e-06
4599.0,8.347890519252799e-06
4600.0,8.34505181248706e-06
4601.0,8.342197642993359e-06
4602.0,8.339401403160904e-06
4603.0,8.336652778207854e-06
4604.0,8.33395144544774e-06
4605.0,8.331228375496232e-06
4606.0,8.328518223816392e-06
4607.0,8.325805088454529e-06
4608.0,8.323087581597536e-06
4609.0,8.320333642365939e-06
4610.0,8.317644069548249e-06
4611.0,8.31498775138369e-06
4612.0,8.312379107891263e-06
4613.0,8.309721383926076e-06
4614.0,8.306990314058334e-06
4615.0,8.304276185722955e-06
4616.0,8.301624266047956e-06
4617.0,8.298956048818447e-06
4618.0,8.296349056319203e-06
4619.0,8.293673384560435e-06
4620.0,8.290979366694544e-06
4621.0,8.288308519257118e-06
4622.0,8.285612849985476e-06
4623.0,8.282917428151363e-06
4624.0,8.280243696275445e-06
4625.0,8.277574903331601e-06
4626.0,8.274969677651477e-06
4627.0,8.272447039091385e-06
4628.0,8.26987352482965e-06
4629.0,8.267301954300204e-06
4630.0,8.264699105939557e-06
4631.0,8.262181042958306e-06
4632.0,8.259619086175074e-06
4633.0,8.257071559897564e-06
4634.0,8.25444728412612e-06
4635.0,8.251802733434172e-06
4636.0,8.249133546081107e-06
4637.0,8.246471486934839e-06
4638.0,8.243745563184927e-06
4639.0,8.241138526841954e-06
4640.0,8.238579096715449e-06
4641.0,8.235986758802503e-06
4642.0,8.233388085018047e-06
4643.0,8.230795627305317e-06
4644.0,8.228239708637908e-06
4645.0,8.225636568476986e-06
4646.0,8.223007190787258e-06
4647.0,8.220334396357141e-06
4648.0,8.21765870334467e-06
4649.0,8.214952375108002e-06
4650.0,8.212141334961997e-06
4651.0,8.20936020305484e-06
4652.0,8.206565335691076e-06
4653.0,8.203796218222005e-06
4654.0,8.20097467435788e-06
4655.0,8.198135121231316e-06
4656.0,8.19527411159966e-06
4657.0,8.192413473901726e-06
4658.0,8.189568336928679e-06
4659.0,8.186771549965048e-06
4660.0,8.183996215272877e-06
4661.0,8.181292502932721e-06
4662.0,8.17852986711886e-06
4663.0,8.175795325479112e-06
4664.0,8.173060657212092e-06
4665.0,8.170306101622097e-06
4666.0,8.16757150611085e-06
4667.0,8.164735027000919e-06
4668.0,8.161875159591338e-06
4669.0,8.15902795338782e-06
4670.0,8.156231435831306e-06
4671.0,8.153388323978023e-06
4672.0,8.150572086766684e-06
4673.0,8.14784296407704e-06
4674.0,8.145101339208955e-06
4675.0,8.142455108411258e-06
4676.0,8.139775487492474e-06
4677.0,8.13702686854186e-06
4678.0,8.134287922023487e-06
4679.0,8.131699399988471e-06
4680.0,8.129091040476562e-06
4681.0,8.126487067305469e-06
4682.0,8.123910988664772e-06
4683.0,8.121241840968764e-06
4684.0,8.118614402798385e-06
4685.0,8.11600945122304e-06
4686.0,8.11337956669951e-06
4687.0,8.110732303081027e-06
4688.0,8.108183235564198e-06
4689.0,8.105587428362424e-06
4690.0,8.103015247885022e-06
4691.0,8.100425010612665e-06
4692.0,8.097744927049987e-06
4693.0,8.095050288374408e-06
4694.0,8.0923739176797e-06
4695.0,8.089718934239677e-06
4696.0,8.087145047471772e-06
4697.0,8.084568959033515e-06
4698.0,8.082065740069106e-06
4699.0,8.079595938617606e-06
4700.0,8.077184102824354e-06
4701.0,8.07484033858824e-06
4702.0,8.072521315627516e-06
4703.0,8.070099162705644e-06
4704.0,8.067601768129646e-06
4705.0,8.065124894771415e-06
4706.0,8.062679921987197e-06
4707.0,8.060281201747411e-06
4708.0,8.05798522888453e-06
4709.0,8.055632571875206e-06
4710.0,8.053344925231595e-06
4711.0,8.051024860149085e-06
4712.0,8.048668659165267e-06
4713.0,8.046390937375022e-06
4714.0,8.04408165434116e-06
4715.0,8.04176284935165e-06
4716.0,8.039391248200762e-06
4717.0,8.037042785751461e-06
4718.0,8.034716507417933e-06
4719.0,8.032302499313013e-06
4720.0,8.029899483259798e-06
4721.0,8.027429500794095e-06
4722.0,8.024945300080471e-06
4723.0,8.022446835751072e-06
4724.0,8.020013294641381e-06
4725.0,8.0175934113189e-06
4726.0,8.015207445753133e-06
4727.0,8.012873529369839e-06
4728.0,8.010508978070932e-06
4729.0,8.008230523473598e-06
4730.0,8.005916932330266e-06
4731.0,8.003678753319901e-06
4732.0,8.001405827219852e-06
4733.0,7.999050686426386e-06
4734.0,7.996711224195705e-06
4735.0,7.994389989231325e-06
4736.0,7.992100124493927e-06
4737.0,7.989733228301557e-06
4738.0,7.987387972001795e-06
4739.0,7.98498567096121e-06
4740.0,7.98260968147123e-06
4741.0,7.98018905373341e-06
4742.0,7.977753172367776e-06
4743.0,7.975313051318948e-06
4744.0,7.97286605031622e-06
4745.0,7.97036813729271e-06
4746.0,7.96789027883809e-06
4747.0,7.965327369570457e-06
4748.0,7.962759301135707e-06
4749.0,7.960257578046376e-06
4750.0,7.957845955173074e-06
4751.0,7.955481586842434e-06
4752.0,7.953174634325824e-06
4753.0,7.95095545104734e-06
4754.0,7.94883113237974e-06
4755.0,7.946655184263639e-06
4756.0,7.944382431251816e-06
4757.0,7.94212696992373e-06
4758.0,7.939822021754413e-06
4759.0,7.93745376157757e-06
4760.0,7.935011814711027e-06
4761.0,7.932574380336514e-06
4762.0,7.93013744595198e-06
4763.0,7.927730070088076e-06
4764.0,7.925277632773506e-06
4765.0,7.92279845027326e-06
4766.0,7.9202234630761e-06
4767.0,7.91772429402409e-06
4768.0,7.915204029599452e-06
4769.0,7.912652805330502e-06
4770.0,7.91003799526104e-06
4771.0,7.907354390187171e-06
4772.0,7.904731565522073e-06
4773.0,7.902124823931686e-06
4774.0,7.8995905549846e-06
4775.0,7.897063902447689e-06
4776.0,7.894494168079733e-06
4777.0,7.891828962741547e-06
4778.0,7.88917097884172e-06
4779.0,7.886522966267791e-06
4780.0,7.883957502021483e-06
4781.0,7.881387619745777e-06
4782.0,7.87886520192185e-06
4783.0,7.876325762796159e-06
4784.0,7.873727499889754e-06
4785.0,7.871097456232176e-06
4786.0,7.868499957918528e-06
4787.0,7.865884308100194e-06
4788.0,7.863226953220839e-06
4789.0,7.860509173777327e-06
4790.0,7.85770075237755e-06
4791.0,7.854846687720387e-06
4792.0,7.852094638637434e-06
4793.0,7.849264812286734e-06
4794.0,7.846453959068247e-06
4795.0,7.843727700269573e-06
4796.0,7.840915226939101e-06
4797.0,7.838112918970419e-06
4798.0,7.835384578815844e-06
4799.0,7.832612127368898e-06
4800.0,7.829771054029516e-06
4801.0,7.827041481353517e-06
4802.0,7.824324801507913e-06
4803.0,7.821589229420659e-06
4804.0,7.818830322538548e-06
4805.0,7.816111035191932e-06
4806.0,7.813401959615484e-06
4807.0,7.81076586364335e-06
4808.0,7.808105165140468e-06
4809.0,7.805372886475255e-06
4810.0,7.802638170031814e-06
4811.0,7.799877034152679e-06
4812.0,7.797121831388251e-06
4813.0,7.79441209365196e-06
4814.0,7.791671521515473e-06
4815.0,7.789011076753487e-06
4816.0,7.786391967263214e-06
4817.0,7.783683759837309e-06
4818.0,7.781014601593901e-06
4819.0,7.778388338225616e-06
4820.0,7.775826246589823e-06
4821.0,7.77334148704124e-06
4822.0,7.770870136921815e-06
4823.0,7.768376707903e-06
4824.0,7.76586514618613e-06
4825.0,7.76341147170861e-06
4826.0,7.760884636579656e-06
4827.0,7.75843909837874e-06
4828.0,7.756006821895005e-06
4829.0,7.753539628589506e-06
4830.0,7.751126356624166e-06
4831.0,7.748723001134383e-06
4832.0,7.746299782046016e-06
4833.0,7.743831334567567e-06
4834.0,7.74136128185986e-06
4835.0,7.738860400943647e-06
4836.0,7.736364026507717e-06
4837.0,7.73383545036866e-06
4838.0,7.731317498340052e-06
4839.0,7.728777545821909e-06
4840.0,7.726184996217721e-06
4841.0,7.723607509069225e-06
4842.0,7.721015779063644e-06
4843.0,7.718454181347768e-06
4844.0,7.715892241936101e-06
4845.0,7.71336819336504e-06
4846.0,7.710873538410524e-06
4847.0,7.708363282630277e-06
4848.0,7.705895677559957e-06
4849.0,7.703444624243084e-06
4850.0,7.700978919780444e-06
4851.0,7.698498290979547e-06
4852.0,7.696097885203e-06
4853.0,7.693728551792304e-06
4854.0,7.691338910894648e-06
4855.0,7.6889926359627e-06
4856.0,7.6865865338809e-06
4857.0,7.684085813137578e-06
4858.0,7.681690085648438e-06
4859.0,7.679260438014774e-06
4860.0,7.676755757766702e-06
4861.0,7.674316731218648e-06
4862.0,7.67190145235389e-06
4863.0,7.669477060084826e-06
4864.0,7.66713237065985e-06
4865.0,7.664783379522126e-06
4866.0,7.662450516946049e-06
4867.0,7.66011224741584e-06
4868.0,7.65769235870268e-06
4869.0,7.655237471322878e-06
4870.0,7.652730167843255e-06
4871.0,7.650195905927542e-06
4872.0,7.647616644169032e-06
4873.0,7.645004073816192e-06
4874.0,7.642327129809063e-06
4875.0,7.63960678443076e-06
4876.0,7.636869995697941e-06
4877.0,7.634038688278714e-06
4878.0,7.631180080349006e-06
4879.0,7.628297913147641e-06
4880.0,7.625441446383725e-06
4881.0,7.622595618375212e-06
4882.0,7.619734472403984e-06
4883.0,7.616867228876393e-06
4884.0,7.613953713210418e-06
4885.0,7.611027332731966e-06
4886.0,7.608085753224035e-06
4887.0,7.605196652456323e-06
4888.0,7.602287429446209e-06
4889.0,7.599349123550976e-06
4890.0,7.596461737779322e-06
4891.0,7.593560408675297e-06
4892.0,7.590730399468962e-06
4893.0,7.5878978691345415e-06
4894.0,7.5851835680737515e-06
4895.0,7.582480681805069e-06
4896.0,7.5797241162868785e-06
4897.0,7.5769684634791345e-06
4898.0,7.574226524372176e-06
4899.0,7.571511821163168e-06
4900.0,7.568808421249683e-06
4901.0,7.566165745394616e-06
4902.0,7.563507971310951e-06
4903.0,7.560913173817138e-06
4904.0,7.558272730122406e-06
4905.0,7.5555726019034125e-06
4906.0,7.552807668015732e-06
4907.0,7.550041049341094e-06
4908.0,7.547340194091659e-06
4909.0,7.544619989912734e-06
4910.0,7.541912274413238e-06
4911.0,7.53912840433711e-06
4912.0,7.5362874371004905e-06
4913.0,7.5334411420737835e-06
4914.0,7.530671962907243e-06
4915.0,7.5278129820761085e-06
4916.0,7.524924473542893e-06
4917.0,7.522004183271131e-06
4918.0,7.519161243664913e-06
4919.0,7.5162922618767826e-06
4920.0,7.5134516032381366e-06
4921.0,7.510565712079143e-06
4922.0,7.507601209275418e-06
4923.0,7.504620449402805e-06
4924.0,7.501636714117279e-06
4925.0,7.498624228291645e-06
4926.0,7.495609932221743e-06
4927.0,7.492692508818991e-06
4928.0,7.489751730154869e-06
4929.0,7.486738096477703e-06
4930.0,7.483766046124993e-06
4931.0,7.480778700647164e-06
4932.0,7.47775870360878e-06
4933.0,7.4747659094268604e-06
4934.0,7.471847100548092e-06
4935.0,7.468883989127541e-06
4936.0,7.4659361424422156e-06
4937.0,7.463002782999604e-06
4938.0,7.460095877532745e-06
4939.0,7.45718450398706e-06
4940.0,7.454264776867273e-06
4941.0,7.4513017358909814e-06
4942.0,7.448313543860466e-06
4943.0,7.445318773368874e-06
4944.0,7.4422225659016345e-06
4945.0,7.439067469758423e-06
4946.0,7.435907461074522e-06
4947.0,7.432724338862125e-06
4948.0,7.429571658163588e-06
4949.0,7.426412912292684e-06
4950.0,7.4232517061493705e-06
4951.0,7.420206863415465e-06
4952.0,7.4171626416522105e-06
4953.0,7.414098287387172e-06
4954.0,7.411056940337543e-06
4955.0,7.407929955312021e-06
4956.0,7.404768720069108e-06
4957.0,7.401556953708565e-06
4958.0,7.398368327120473e-06
4959.0,7.395159820921845e-06
4960.0,7.39191990476409e-06
4961.0,7.388750930561791e-06
4962.0,7.385631175602283e-06
4963.0,7.3824283105219386e-06
4964.0,7.379260795251395e-06
4965.0,7.376086851265937e-06
4966.0,7.372892877488832e-06
4967.0,7.369694359598385e-06
4968.0,7.3664657135147785e-06
4969.0,7.3632633762174634e-06
4970.0,7.3600097185064306e-06
4971.0,7.356756428499981e-06
4972.0,7.353445628994687e-06
4973.0,7.350132102949993e-06
4974.0,7.346843139328733e-06
4975.0,7.343523370163884e-06
4976.0,7.340182857476718e-06
4977.0,7.336850877949358e-06
4978.0,7.333567033679342e-06
4979.0,7.330308912709921e-06
4980.0,7.32713763897687e-06
4981.0,7.323945477084602e-06
4982.0,7.3207706065810694e-06
4983.0,7.317587515423296e-06
4984.0,7.314339260660943e-06
4985.0,7.311058827932969e-06
4986.0,7.3078055481726295e-06
4987.0,7.304558023796811e-06
4988.0,7.301347699067556e-06
4989.0,7.298143724712396e-06
4990.0,7.2949080944714816e-06
4991.0,7.291703814871019e-06
4992.0,7.288564906613293e-06
4993.0,7.285391413784486e-06
4994.0,7.282297058271706e-06
4995.0,7.279233986164642e-06
4996.0,7.276174673548135e-06
4997.0,7.273091537385182e-06
4998.0,7.270016934857324e-06
4999.0,7.2669435432668526e-06
5000.0,7.263908098692319e-06
5001.0,7.260891130209212e-06
5002.0,7.2579682439653235e-06
5003.0,7.255107891286759e-06
5004.0,7.252240794885398e-06
5005.0,7.249358430106756e-06
5006.0,7.246419344659103e-06
5007.0,7.243409662808151e-06
5008.0,7.240448833159877e-06
5009.0,7.2375494428240014e-06
5010.0,7.234666700222754e-06
5011.0,7.231775037107555e-06
5012.0,7.228878100974124e-06
5013.0,7.2259831630840044e-06
5014.0,7.223145715751477e-06
5015.0,7.220427002409814e-06
5016.0,7.217716562574604e-06
5017.0,7.214969052837513e-06
5018.0,7.212166404406916e-06
5019.0,7.209340766132139e-06
5020.0,7.206622937179009e-06
5021.0,7.20388586795094e-06
5022.0,7.201195367936885e-06
5023.0,7.198479857916919e-06
5024.0,7.195787410115616e-06
5025.0,7.193077190414403e-06
5026.0,7.19042956143649e-06
5027.0,7.187798385229338e-06
5028.0,7.185110159233272e-06
5029.0,7.182367596364441e-06
5030.0,7.179523344285139e-06
5031.0,7.176682926476256e-06
5032.0,7.173910912402358e-06
5033.0,7.171168001325549e-06
5034.0,7.168442332410301e-06
5035.0,7.165670207739106e-06
5036.0,7.162823396640788e-06
5037.0,7.159954906169422e-06
5038.0,7.1570549854708725e-06
5039.0,7.154146068276869e-06
5040.0,7.151237114392707e-06
5041.0,7.148274540521947e-06
5042.0,7.1452329953195366e-06
5043.0,7.142255532562518e-06
5044.0,7.139259649451954e-06
5045.0,7.1363290955389086e-06
5046.0,7.1334626728839e-06
5047.0,7.130651729851303e-06
5048.0,7.127853966280422e-06
5049.0,7.125114439239486e-06
5050.0,7.122422687867873e-06
5051.0,7.119741250917011e-06
5052.0,7.117118881874941e-06
5053.0,7.114549085322636e-06
5054.0,7.1119730565508615e-06
5055.0,7.109367594392052e-06
5056.0,7.106722888670101e-06
5057.0,7.104093098121982e-06
5058.0,7.1015458695298445e-06
5059.0,7.099074690300615e-06
5060.0,7.096660260842007e-06
5061.0,7.094281477152492e-06
5062.0,7.0918949360861205e-06
5063.0,7.089534952116874e-06
5064.0,7.087249676278721e-06
5065.0,7.084964187822541e-06
5066.0,7.0827173498817944e-06
5067.0,7.080474851155407e-06
5068.0,7.0782441634076325e-06
5069.0,7.075977661680869e-06
5070.0,7.073761446572661e-06
5071.0,7.07158393970193e-06
5072.0,7.0692662667064005e-06
5073.0,7.066923254178727e-06
5074.0,7.064667372468297e-06
5075.0,7.062401796979077e-06
5076.0,7.06011399945122e-06
5077.0,7.057878195453828e-06
5078.0,7.055686460310669e-06
5079.0,7.053524933726453e-06
5080.0,7.051404216173403e-06
5081.0,7.0492579068905365e-06
5082.0,7.047080570158322e-06
5083.0,7.044835170951581e-06
5084.0,7.042530298977127e-06
5085.0,7.040216322108456e-06
5086.0,7.037940053158367e-06
5087.0,7.035673655463035e-06
5088.0,7.033369621434832e-06
5089.0,7.031117636662538e-06
5090.0,7.02877865667942e-06
5091.0,7.026375755049768e-06
5092.0,7.0240116569969204e-06
5093.0,7.021549252803394e-06
5094.0,7.019139142957475e-06
5095.0,7.016741542715499e-06
5096.0,7.0143386823163145e-06
5097.0,7.011954177866164e-06
5098.0,7.009560063546733e-06
5099.0,7.007109197625428e-06
5100.0,7.004639692946283e-06
5101.0,7.002211070328112e-06
5102.0,6.999748362635412e-06
5103.0,6.99725774422532e-06
5104.0,6.9947579165204905e-06
5105.0,6.992239644256867e-06
5106.0,6.989662331757646e-06
5107.0,6.987014902317865e-06
5108.0,6.984319879180844e-06
5109.0,6.981694062468816e-06
5110.0,6.979003157416599e-06
5111.0,6.976303380902288e-06
5112.0,6.973695119745297e-06
5113.0,6.971067072370604e-06
5114.0,6.968515545879679e-06
5115.0,6.966021517484198e-06
5116.0,6.963608257029636e-06
5117.0,6.961252443815209e-06
5118.0,6.958972975921179e-06
5119.0,6.956687020618417e-06
5120.0,6.954324391089165e-06
5121.0,6.9519330012458895e-06
5122.0,6.949490076090711e-06
5123.0,6.947127298686791e-06
5124.0,6.9447688474196415e-06
5125.0,6.942439208996237e-06
5126.0,6.940149638555356e-06
5127.0,6.9378539745679875e-06
5128.0,6.935649289985062e-06
5129.0,6.933487464373949e-06
5130.0,6.931394124441076e-06
5131.0,6.9293547021465e-06
5132.0,6.9272565346814565e-06
5133.0,6.9251803051246394e-06
5134.0,6.923050012297576e-06
5135.0,6.9209687804451685e-06
5136.0,6.918947981347724e-06
5137.0,6.91692387013801e-06
5138.0,6.914813786014164e-06
5139.0,6.912688165116523e-06
5140.0,6.9105784744354e-06
5141.0,6.908425217338572e-06
5142.0,6.906334397384227e-06
5143.0,6.904286275598963e-06
5144.0,6.902223388236971e-06
5145.0,6.9001970443061045e-06
5146.0,6.898251942099107e-06
5147.0,6.896263089962047e-06
5148.0,6.894195983542866e-06
5149.0,6.892077680739488e-06
5150.0,6.8900388204616e-06
5151.0,6.887951703221906e-06
5152.0,6.885899890058678e-06
5153.0,6.88380582615715e-06
5154.0,6.881717203600594e-06
5155.0,6.879688606490481e-06
5156.0,6.877615421732775e-06
5157.0,6.8755291998781e-06
5158.0,6.873382036623818e-06
5159.0,6.8712251378359415e-06
5160.0,6.86902178498402e-06
5161.0,6.866917245482096e-06
5162.0,6.864754905277501e-06
5163.0,6.862540068762274e-06
5164.0,6.860298559379812e-06
5165.0,6.858060457245696e-06
5166.0,6.8558335524046524e-06
5167.0,6.853652402139795e-06
5168.0,6.851444155341407e-06
5169.0,6.849257002725559e-06
5170.0,6.847056020427635e-06
5171.0,6.844888461472488e-06
5172.0,6.842683863991737e-06
5173.0,6.84051437733118e-06
5174.0,6.83832878417576e-06
5175.0,6.836165127664533e-06
5176.0,6.833978102046141e-06
5177.0,6.831645617816581e-06
5178.0,6.829356234158529e-06
5179.0,6.827169481427893e-06
5180.0,6.8249711020126744e-06
5181.0,6.822709437914954e-06
5182.0,6.820351509581614e-06
5183.0,6.817955134560411e-06
5184.0,6.815540490754368e-06
5185.0,6.813118336273175e-06
5186.0,6.810729366828909e-06
5187.0,6.80845251433994e-06
5188.0,6.806168967946894e-06
5189.0,6.803946797847156e-06
5190.0,6.801764599540579e-06
5191.0,6.799589628972427e-06
5192.0,6.797424876649943e-06
5193.0,6.795251463443586e-06
5194.0,6.793124085820532e-06
5195.0,6.790956663361389e-06
5196.0,6.7888186843348894e-06
5197.0,6.786635155151677e-06
5198.0,6.784569142836634e-06
5199.0,6.782591285339125e-06
5200.0,6.7806413528987596e-06
5201.0,6.778656362824558e-06
5202.0,6.776686566747903e-06
5203.0,6.774715284674537e-06
5204.0,6.77278530355178e-06
5205.0,6.770889518078261e-06
5206.0,6.76893003054641e-06
5207.0,6.766935176827951e-06
5208.0,6.765021885162176e-06
5209.0,6.763064441663483e-06
5210.0,6.761053499599047e-06
5211.0,6.759127038794741e-06
5212.0,6.7571460603449405e-06
5213.0,6.755173913832215e-06
5214.0,6.753196003673079e-06
5215.0,6.751194130644769e-06
5216.0,6.749162811067446e-06
5217.0,6.747208271964085e-06
5218.0,6.745220591841854e-06
5219.0,6.7432049953458144e-06
5220.0,6.741132332378956e-06
5221.0,6.739034462826853e-06
5222.0,6.736931439053584e-06
5223.0,6.734769831182372e-06
5224.0,6.732511191598787e-06
5225.0,6.730245174489647e-06
5226.0,6.727961662252483e-06
5227.0,6.725667712534662e-06
5228.0,6.723390956854922e-06
5229.0,6.721126987027975e-06
5230.0,6.71880330386786e-06
5231.0,6.716483613331333e-06
5232.0,6.71417231267313e-06
5233.0,6.711863073521711e-06
5234.0,6.709593644611685e-06
5235.0,6.707381430059682e-06
5236.0,6.705139651452556e-06
5237.0,6.702876969668679e-06
5238.0,6.7006031667992956e-06
5239.0,6.698327940990092e-06
5240.0,6.696096063725661e-06
5241.0,6.693815665376162e-06
5242.0,6.691599978002539e-06
5243.0,6.689343361024946e-06
5244.0,6.687062821335331e-06
5245.0,6.684763966891865e-06
5246.0,6.682559601186117e-06
5247.0,6.680393270404177e-06
5248.0,6.6781953802478e-06
5249.0,6.675925550678192e-06
5250.0,6.673584665540564e-06
5251.0,6.671283338071865e-06
5252.0,6.668947215507578e-06
5253.0,6.666583316172184e-06
5254.0,6.664243626387668e-06
5255.0,6.661915148010617e-06
5256.0,6.659561400631797e-06
5257.0,6.657091230603233e-06
5258.0,6.654589955775534e-06
5259.0,6.652169140901687e-06
5260.0,6.649750370367904e-06
5261.0,6.647340844073654e-06
5262.0,6.644889761355667e-06
5263.0,6.642357446915763e-06
5264.0,6.6398296110218165e-06
5265.0,6.637287563881246e-06
5266.0,6.634742895065552e-06
5267.0,6.632210811060103e-06
5268.0,6.629637283120607e-06
5269.0,6.6270798721898864e-06
5270.0,6.624549722003632e-06
5271.0,6.6219728023191405e-06
5272.0,6.6193440629988545e-06
5273.0,6.616800301269215e-06
5274.0,6.614265790900451e-06
5275.0,6.6117416746010545e-06
5276.0,6.6092040467947226e-06
5277.0,6.606630084184835e-06
5278.0,6.604089052828873e-06
5279.0,6.601534667203008e-06
5280.0,6.599010654434384e-06
5281.0,6.596486268784249e-06
5282.0,6.593987873792766e-06
5283.0,6.591441758693775e-06
5284.0,6.588878470243265e-06
5285.0,6.58622279613841e-06
5286.0,6.583613007706626e-06
5287.0,6.581043245036511e-06
5288.0,6.578504961550489e-06
5289.0,6.5760087903497705e-06
5290.0,6.573436832727802e-06
5291.0,6.570901758270766e-06
5292.0,6.568326184810093e-06
5293.0,6.565735112710777e-06
5294.0,6.563089654534545e-06
5295.0,6.560423418814483e-06
5296.0,6.557740272199882e-06
5297.0,6.555076851164935e-06
5298.0,6.5524094080853305e-06
5299.0,6.549733852472434e-06
5300.0,6.547034840334766e-06
5301.0,6.544408376453099e-06
5302.0,6.541747401457132e-06
5303.0,6.539056625575795e-06
5304.0,6.536288768687224e-06
5305.0,6.533497077735874e-06
5306.0,6.530725566666311e-06
5307.0,6.527990493730661e-06
5308.0,6.525291450438399e-06
5309.0,6.522571839595737e-06
5310.0,6.5197673382135045e-06
5311.0,6.516932860986805e-06
5312.0,6.514133276681807e-06
5313.0,6.511357504415681e-06
5314.0,6.508580212267554e-06
5315.0,6.505831021210652e-06
5316.0,6.502996097227477e-06
5317.0,6.500229266252507e-06
5318.0,6.497557976197797e-06
5319.0,6.494959262167387e-06
5320.0,6.492363672911548e-06
5321.0,6.489822821435779e-06
5322.0,6.487280979154915e-06
5323.0,6.484714063888629e-06
5324.0,6.482137346711608e-06
5325.0,6.479671895160815e-06
5326.0,6.4771653930879065e-06
5327.0,6.474693108713685e-06
5328.0,6.4722516370801535e-06
5329.0,6.469779856566351e-06
