Tau,Adev
602.0,3.3668197830258784e-05
603.0,3.3640521750898463e-05
604.0,3.3598534840497546e-05
605.0,3.358455621177146e-05
606.0,3.355657250717004e-05
607.0,3.3512639873593354e-05
608.0,3.349890440140759e-05
609.0,3.346825049379056e-05
610.0,3.3426060471504115e-05
611.0,3.3410725442183776e-05
612.0,3.338047971301743e-05
613.0,3.333733149632807e-05
614.0,3.332420939596886e-05
615.0,3.329185985090591e-05
616.0,3.3250365692713526e-05
617.0,3.323490781525008e-05
618.0,3.320193687201546e-05
619.0,3.316061147363363e-05
620.0,3.31454866935116e-05
621.0,3.3113659553598124e-05
622.0,3.3072820699388316e-05
623.0,3.3060800422366224e-05
624.0,3.302775665617059e-05
625.0,3.298945549250891e-05
626.0,3.297633357987366e-05
627.0,3.2945235111580294e-05
628.0,3.290685251973531e-05
629.0,3.289603737944271e-05
630.0,3.286552310541712e-05
631.0,3.282650681848355e-05
632.0,3.2817427397800515e-05
633.0,3.278619180285723e-05
634.0,3.2750782940257504e-05
635.0,3.274033928625617e-05
636.0,3.270849205268431e-05
637.0,3.2672103133202345e-05
638.0,3.2663783994408044e-05
639.0,3.263171771920107e-05
640.0,3.2596272571866124e-05
641.0,3.2588330335443014e-05
642.0,3.255636405469231e-05
643.0,3.2522278492745044e-05
644.0,3.251502036753862e-05
645.0,3.248258832232613e-05
646.0,3.244911972797525e-05
647.0,3.244143089502944e-05
648.0,3.240742469008764e-05
649.0,3.237356459687732e-05
650.0,3.23631345288541e-05
651.0,3.232752846914983e-05
652.0,3.229226259004478e-05
653.0,3.22828272427382e-05
654.0,3.224700859387445e-05
655.0,3.22116324212085e-05
656.0,3.22022056093166e-05
657.0,3.216617897868391e-05
658.0,3.213154731486615e-05
659.0,3.2122871017451045e-05
660.0,3.208407033429679e-05
661.0,3.2050123597402366e-05
662.0,3.204033203846139e-05
663.0,3.200206480081424e-05
664.0,3.196779703343906e-05
665.0,3.195651055996398e-05
666.0,3.191703548210566e-05
667.0,3.1881618105494544e-05
668.0,3.187027032141692e-05
669.0,3.183027124391016e-05
670.0,3.179573390998246e-05
671.0,3.178482952898838e-05
672.0,3.1744745129935875e-05
673.0,3.1712588586938964e-05
674.0,3.170292100798224e-05
675.0,3.1663603755169034e-05
676.0,3.163182272505736e-05
677.0,3.1622016661500606e-05
678.0,3.158462708183944e-05
679.0,3.1552282369551276e-05
680.0,3.1543697588480984e-05
681.0,3.150567898508702e-05
682.0,3.147387731447039e-05
683.0,3.1465060353486204e-05
684.0,3.142633332562699e-05
685.0,3.13949230282796e-05
686.0,3.1386664570797536e-05
687.0,3.1346296712218564e-05
688.0,3.1314081517486655e-05
689.0,3.1305506911554005e-05
690.0,3.126432078925602e-05
691.0,3.1233789961831454e-05
692.0,3.1224253462003655e-05
693.0,3.1185030175024555e-05
694.0,3.115381823820934e-05
695.0,3.11464203797045e-05
696.0,3.110728964523219e-05
697.0,3.107811903151508e-05
698.0,3.1069509963910154e-05
699.0,3.103019743543024e-05
700.0,3.1000747194331935e-05
701.0,3.099251725890403e-05
702.0,3.0953527279957394e-05
703.0,3.0923791557219485e-05
704.0,3.091706419659286e-05
705.0,3.087718221712293e-05
706.0,3.084912121555777e-05
707.0,3.0841750927796776e-05
708.0,3.080207154865502e-05
709.0,3.0774019641027425e-05
710.0,3.0767607291633565e-05
711.0,3.07285145422548e-05
712.0,3.0701566955628485e-05
713.0,3.0696068303802344e-05
714.0,3.065701258929565e-05
715.0,3.063047327469404e-05
716.0,3.062380782816179e-05
717.0,3.058380190620616e-05
718.0,3.055769142082431e-05
719.0,3.0550697241469405e-05
720.0,3.050981569236591e-05
721.0,3.048299093010829e-05
722.0,3.0476491040270634e-05
723.0,3.0435992848472344e-05
724.0,3.0410815579736798e-05
725.0,3.0403957126385628e-05
726.0,3.0365943580643506e-05
727.0,3.0341820757747803e-05
728.0,3.0337411996024174e-05
729.0,3.0299480622508076e-05
730.0,3.027635352578881e-05
731.0,3.0271754036446294e-05
732.0,3.023331466599048e-05
733.0,3.02118748991282e-05
734.0,3.02068852731419e-05
735.0,3.0170319810824827e-05
736.0,3.014862121751941e-05
737.0,3.014572447297331e-05
738.0,3.0109792620114375e-05
739.0,3.0089700454699623e-05
740.0,3.0086458049023305e-05
741.0,3.0050103987130713e-05
742.0,3.0030374273070576e-05
743.0,3.0025269354642504e-05
744.0,2.9990044139867992e-05
745.0,2.996938760431813e-05
746.0,2.9966903880435587e-05
747.0,2.9931145706566037e-05
748.0,2.9912395762723412e-05
749.0,2.990935893682968e-05
750.0,2.9874523683338355e-05
751.0,2.98551426486074e-05
752.0,2.9851016402570836e-05
753.0,2.9815917886587136e-05
754.0,2.979546337980156e-05
755.0,2.979206413832146e-05
756.0,2.9756314834280958e-05
757.0,2.973831632534098e-05
758.0,2.9735391097100407e-05
759.0,2.9702011658083818e-05
760.0,2.9684997077541275e-05
761.0,2.9683461718550122e-05
762.0,2.9650785033049772e-05
763.0,2.9634315508409144e-05
764.0,2.9632357639309423e-05
765.0,2.959934885622149e-05
766.0,2.9583351846375546e-05
767.0,2.958057565950979e-05
768.0,2.954846918934877e-05
769.0,2.9533148089413755e-05
770.0,2.9531639850975544e-05
771.0,2.9500594026971183e-05
772.0,2.9486704397060935e-05
773.0,2.9485791054322896e-05
774.0,2.9455382161705373e-05
775.0,2.9440715863612183e-05
776.0,2.9439184200477812e-05
777.0,2.9407680918000778e-05
778.0,2.9392568615398987e-05
779.0,2.939085306785215e-05
780.0,2.9358484709154716e-05
781.0,2.9343947527338878e-05
782.0,2.9340386518885966e-05
783.0,2.9308472157077428e-05
784.0,2.9294063726481392e-05
785.0,2.929086351394858e-05
786.0,2.9258447345121988e-05
787.0,2.9243964323651575e-05
788.0,2.9239548213249525e-05
789.0,2.9207265076011027e-05
790.0,2.9191650533044875e-05
791.0,2.9186860174695454e-05
792.0,2.915459302328481e-05
793.0,2.9139686568842045e-05
794.0,2.9134693972049147e-05
795.0,2.9102591508353715e-05
796.0,2.9088599425749478e-05
797.0,2.908372972326655e-05
798.0,2.905269229939092e-05
799.0,2.903918952018091e-05
800.0,2.903536484912162e-05
801.0,2.9005778866340907e-05
802.0,2.8992905739230114e-05
803.0,2.8987707334727193e-05
804.0,2.895754913337096e-05
805.0,2.8944674693821238e-05
806.0,2.8940113195339506e-05
807.0,2.8911346443545914e-05
808.0,2.8898569221769983e-05
809.0,2.8894872052780422e-05
810.0,2.8865315796387994e-05
811.0,2.8853401809261437e-05
812.0,2.8850015399932513e-05
813.0,2.882160877612402e-05
814.0,2.8810880193403078e-05
815.0,2.8806478414694482e-05
816.0,2.878003069550058e-05
817.0,2.876983066421052e-05
818.0,2.8767160364620245e-05
819.0,2.8742060792418083e-05
820.0,2.873370198462628e-05
821.0,2.8731246509217505e-05
822.0,2.8707397784595297e-05
823.0,2.869844382934764e-05
824.0,2.8697140007100944e-05
825.0,2.8672603492792038e-05
826.0,2.8665036780466203e-05
827.0,2.866243574971678e-05
828.0,2.8637392836128258e-05
829.0,2.8629728144620184e-05
830.0,2.8626630787440473e-05
831.0,2.860223255483403e-05
832.0,2.859502117551326e-05
833.0,2.859271670462803e-05
834.0,2.8568570932743877e-05
835.0,2.8560997535810916e-05
836.0,2.8556775617205535e-05
837.0,2.853253176633448e-05
838.0,2.8524360060808378e-05
839.0,2.8519926984499414e-05
840.0,2.8494518918239736e-05
841.0,2.8486587266671976e-05
842.0,2.8480374759722446e-05
843.0,2.845520135877949e-05
844.0,2.84464147142616e-05
845.0,2.8440126698709886e-05
846.0,2.8415652466100904e-05
847.0,2.840948083731827e-05
848.0,2.8403934939295236e-05
849.0,2.8381672540757787e-05
850.0,2.8375201923273643e-05
851.0,2.8370574879016713e-05
852.0,2.8348003138098875e-05
853.0,2.834259024492448e-05
854.0,2.833729172141464e-05
855.0,2.8314675425315738e-05
856.0,2.830862518333939e-05
857.0,2.8302139428842862e-05
858.0,2.8279657479636423e-05
859.0,2.8274023366693946e-05
860.0,2.826767788516439e-05
861.0,2.8245500960504028e-05
862.0,2.82403540566504e-05
863.0,2.8232951328392785e-05
864.0,2.8212060411674256e-05
865.0,2.820678846594863e-05
866.0,2.820085996979921e-05
867.0,2.8179985789783722e-05
868.0,2.8174949786540437e-05
869.0,2.8169013170904736e-05
870.0,2.8149370173143827e-05
871.0,2.814551325673364e-05
872.0,2.8138947922236813e-05
873.0,2.81201125461727e-05
874.0,2.811621785911521e-05
875.0,2.8109955945689772e-05
876.0,2.8090438424043808e-05
877.0,2.8086769695497285e-05
878.0,2.8080473584671115e-05
879.0,2.806166549674079e-05
880.0,2.8059069888717064e-05
881.0,2.8053434241006628e-05
882.0,2.8035058471318548e-05
883.0,2.8032727159970477e-05
884.0,2.802616623442811e-05
885.0,2.8009337140646434e-05
886.0,2.8007046857239613e-05
887.0,2.8001132247847227e-05
888.0,2.7984767621314964e-05
889.0,2.798344980136826e-05
890.0,2.7977788701595454e-05
891.0,2.796113294435419e-05
892.0,2.795929924569458e-05
893.0,2.7953084482846732e-05
894.0,2.7935961459891522e-05
895.0,2.79350136213605e-05
896.0,2.792858143572498e-05
897.0,2.791236785985218e-05
898.0,2.7910973405797612e-05
899.0,2.7902407995632272e-05
900.0,2.788477004735201e-05
901.0,2.7883061617972545e-05
902.0,2.787454795051087e-05
903.0,2.7857094914727897e-05
904.0,2.7855904735785527e-05
905.0,2.784626408677629e-05
906.0,2.782998209319906e-05
907.0,2.7827425221984935e-05
908.0,2.7817771525458844e-05
909.0,2.7800983807472697e-05
910.0,2.7799521886180545e-05
911.0,2.7789239400013954e-05
912.0,2.777285350599072e-05
913.0,2.7771985770515254e-05
